"id","latitude","longitude","coordinateMethod","coordinateSource","coordinateAccuracy","coordinateVerifiedStatus"
"LB-LOC-B2125A9C18C8","","","missing","none","","missing"
"LB-LOC-7F8AB2B0317D","","","missing","none","","missing"
"LB-LOC-98E63629FE64","","","missing","none","","missing"
"LB-LOC-2F4611A7D534","","","missing","none","","missing"
"LB-LOC-A01F0A85F2AA","","","missing","none","","missing"
"LB-LOC-262BD6DD59C8","","","missing","none","","missing"
"LB-LOC-9CD85B2FA303","","","missing","none","","missing"
"LB-LOC-ADD909F984CB","","","missing","none","","missing"
"LB-LOC-3DD0AAEA24B1","","","missing","none","","missing"
"LB-LOC-D0BF0895ED43","","","missing","none","","missing"
"LB-LOC-42DD0D7A489D","","","missing","none","","missing"
"LB-LOC-18F1AECED55A","","","missing","none","","missing"
"LB-LOC-91D5CD671564","34.32560540291505","35.86534861811186","repository-reference","dwg_geometry_cache","","missing"
"LB-LOC-DC923F159A69","","","missing","none","","missing"
"LB-LOC-279D46872642","","","missing","none","","missing"
"LB-LOC-A15D10812FBE","","","missing","none","","missing"
"LB-LOC-4F6AB88F5F6B","","","missing","none","","missing"
"LB-LOC-624BACEF2183","","","missing","none","","missing"
"LB-LOC-655B65C60632","","","missing","none","","missing"
"LB-LOC-B5BEFCBE3EE3","","","missing","none","","missing"
"LB-LOC-47B9F0E32A51","","","missing","none","","missing"
"LB-LOC-0DAEB6FA2773","","","missing","none","","missing"
"LB-LOC-7B08DE54EC5C","34.327726563415396","35.86459695816441","repository-reference","lebgis_staging_gpkg_extent","","missing"
"LB-LOC-A47DA47BF68C","","","missing","none","","missing"
"LB-LOC-FA2069EFFB67","","","missing","none","","missing"
"LB-LOC-FE70DE1A7820","","","missing","none","","missing"
"LB-LOC-31376693838F","","","missing","none","","missing"
"LB-LOC-1DB91364FCC8","","","missing","none","","missing"
"LB-LOC-51D7E6BCCD16","","","missing","none","","missing"
"LB-LOC-D3ADE895D1F4","","","missing","none","","missing"
"LB-LOC-32EE783B7A3F","34.39368275060562","35.88330045395594","repository-reference","lebgis_staging_gpkg_extent","","missing"
"LB-LOC-814553F43F90","","","missing","none","","missing"
"LB-LOC-8882AE4D29E3","","","missing","none","","missing"
"LB-LOC-DF9955CE4897","","","missing","none","","missing"
"LB-LOC-4DF3E2F0459E","","","missing","none","","missing"
"LB-LOC-636B0D473C6F","","","missing","none","","missing"
"LB-LOC-F29121DF843E","","","missing","none","","missing"
"LB-LOC-77EDE11EE297","","","missing","none","","missing"
"LB-LOC-DFAC11E715B7","","","missing","none","","missing"
"LB-LOC-D70D1DB295DF","34.346505569280154","35.89143348900302","repository-reference","dwg_geometry_cache","","missing"
"LB-LOC-B3FF9190DF80","","","missing","none","","missing"
"LB-LOC-468F89CF78A8","","","missing","none","","missing"
"LB-LOC-EF0305955E5F","","","missing","none","","missing"
"LB-LOC-F18F9C3D34D0","","","missing","none","","missing"
"LB-LOC-396525178B37","","","missing","none","","missing"
"LB-LOC-24322164F78C","34.32304621782951","35.86397754849983","repository-reference","lebgis_staging_gpkg_extent","","missing"
"LB-LOC-F9440F126924","","","missing","none","","missing"
"LB-LOC-3212FFB34EC9","","","missing","none","","missing"
"LB-LOC-A4793DF224DC","","","missing","none","","missing"
"LB-LOC-1CBAC636F552","","","missing","none","","missing"
"LB-LOC-5CB6D8F46221","","","missing","none","","missing"
"LB-LOC-DBCE88B4C517","","","missing","none","","missing"
"LB-LOC-F90ECA621053","","","missing","none","","missing"
"LB-LOC-0992A77AE2FF","","","missing","none","","missing"
"LB-LOC-F4BED1FBD01A","","","missing","none","","missing"
"LB-LOC-F7A59CB33A3E","","","missing","none","","missing"
"LB-LOC-B4D51A6894CE","","","missing","none","","missing"
"LB-LOC-C66E4A92AA79","","","missing","none","","missing"
"LB-LOC-0C8514069F93","34.32732162811112","35.86675532327635","repository-reference","dwg_geometry_cache","","missing"
"LB-LOC-A58F1628FC03","","","missing","none","","missing"
"LB-LOC-9285C1C9595C","","","missing","none","","missing"
"LB-LOC-437F894B5EB6","","","missing","none","","missing"
"LB-LOC-44320C8EDBF7","","","missing","none","","missing"
"LB-LOC-95333C4DC708","","","missing","none","","missing"
"LB-LOC-EFDAB7DDE8AA","","","missing","none","","missing"
"LB-LOC-0E5D24F70CB8","","","missing","none","","missing"
"LB-LOC-420BB404364A","","","missing","none","","missing"
"LB-LOC-9E7A79EEA341","","","missing","none","","missing"
"LB-LOC-30A94C517CB7","","","missing","none","","missing"
"LB-LOC-A094D3DEB5C0","34.326116416630136","35.86413189103702","repository-reference","dwg_geometry_cache","","missing"
"LB-LOC-146D8DDB2D05","","","missing","none","","missing"
"LB-LOC-E78A36397B31","","","missing","none","","missing"
"LB-LOC-FFF9A88F51FA","","","missing","none","","missing"
"LB-LOC-5E4E74EA4AD0","","","missing","none","","missing"
"LB-LOC-701313CA4DC1","","","missing","none","","missing"
"LB-LOC-5FCF7D20499F","","","missing","none","","missing"
"LB-LOC-EBB681C1921C","","","missing","none","","missing"
"LB-LOC-01C8E012C5E6","","","missing","none","","missing"
"LB-LOC-969A801A1FCC","","","missing","none","","missing"
"LB-LOC-368E53174731","","","missing","none","","missing"
"LB-LOC-7C8BB27F844C","","","missing","none","","missing"
"LB-LOC-0ADCC60374A4","","","missing","none","","missing"
"LB-LOC-42A3C1EBB229","","","missing","none","","missing"
"LB-LOC-4C12468CC671","","","missing","none","","missing"
"LB-LOC-59D306A207D9","","","missing","none","","missing"
"LB-LOC-37BF0CFBD037","","","missing","none","","missing"
"LB-LOC-985A62A088BF","","","missing","none","","missing"
"LB-LOC-0D9908AD5ADA","","","missing","none","","missing"
"LB-LOC-C32BC9523D6A","","","missing","none","","missing"
"LB-LOC-C1A288A219FC","","","missing","none","","missing"
"LB-LOC-A5527D6A7E46","","","missing","none","","missing"
"LB-LOC-7DEB351BC8D5","","","missing","none","","missing"
"LB-LOC-4F9FABD24B78","","","missing","none","","missing"
"LB-LOC-31E9B02D0FFF","","","missing","none","","missing"
"LB-LOC-72012247F3F5","","","missing","none","","missing"
"LB-LOC-FF41D04C6B0F","","","missing","none","","missing"
"LB-LOC-DC509E8DA928","","","missing","none","","missing"
"LB-LOC-8AF4D08B4F84","","","missing","none","","missing"
"LB-LOC-19BB0601DEE2","","","missing","none","","missing"
"LB-LOC-815C8FB01AA5","","","missing","none","","missing"
"LB-LOC-B0DCA057FCCD","","","missing","none","","missing"
"LB-LOC-782D7C37379E","","","missing","none","","missing"
"LB-LOC-613D76CC4AFD","","","missing","none","","missing"
"LB-LOC-B4FD835544E4","","","missing","none","","missing"
"LB-LOC-ED8967DC6193","","","missing","none","","missing"
"LB-LOC-C84D56AFB31A","","","missing","none","","missing"
"LB-LOC-B7105AE4C35A","","","missing","none","","missing"
"LB-LOC-A839A7EF2D5B","","","missing","none","","missing"
"LB-LOC-B51DECBB60D7","","","missing","none","","missing"
"LB-LOC-E684EF7206BB","","","missing","none","","missing"
"LB-LOC-E8B29E25DA79","","","missing","none","","missing"
"LB-LOC-D33B85B0466A","","","missing","none","","missing"
"LB-LOC-4E39788FB9BF","","","missing","none","","missing"
"LB-LOC-5DD8313A3B7C","","","missing","none","","missing"
"LB-LOC-69B1D0B7EB43","","","missing","none","","missing"
"LB-LOC-EB8929D1A5F7","","","missing","none","","missing"
"LB-LOC-AE2BC9F60B46","","","missing","none","","missing"
"LB-LOC-DB18BD279D1A","","","missing","none","","missing"
"LB-LOC-7EA46CB645D2","","","missing","none","","missing"
"LB-LOC-6FB48A5D46C1","","","missing","none","","missing"
"LB-LOC-D96F30975D1B","","","missing","none","","missing"
"LB-LOC-1370B49DF231","","","missing","none","","missing"
"LB-LOC-84F9D5085F22","","","missing","none","","missing"
"LB-LOC-6ED12FA6DC0D","","","missing","none","","missing"
"LB-LOC-F84A4FEA8441","","","missing","none","","missing"
"LB-LOC-F06340B25A11","","","missing","none","","missing"
"LB-LOC-069B9E31ABA9","","","missing","none","","missing"
"LB-LOC-C5A308088A1E","","","missing","none","","missing"
"LB-LOC-CD6A6D03E565","","","missing","none","","missing"
"LB-LOC-72AAF5FFB183","","","missing","none","","missing"
"LB-LOC-28B520FB3914","","","missing","none","","missing"
"LB-LOC-9DCEFCFB728F","","","missing","none","","missing"
"LB-LOC-8AFD447B6317","","","missing","none","","missing"
"LB-LOC-78A887AF080E","","","missing","none","","missing"
"LB-LOC-0CFE3C2E75BE","","","missing","none","","missing"
"LB-LOC-D062F52859F9","","","missing","none","","missing"
"LB-LOC-229BAE37C901","","","missing","none","","missing"
"LB-LOC-AC95D6FCD90F","","","missing","none","","missing"
"LB-LOC-0A5CD68E19EE","","","missing","none","","missing"
"LB-LOC-490B342A8A54","34.333694994235046","35.87526207422094","repository-reference","dwg_geometry_cache","","missing"
"LB-LOC-28AB0737A877","","","missing","none","","missing"
"LB-LOC-79A10BC5A0C7","","","missing","none","","missing"
"LB-LOC-B73E4D8122D8","","","missing","none","","missing"
"LB-LOC-6EC20EA5A18B","","","missing","none","","missing"
"LB-LOC-F4083C8DE0DE","","","missing","none","","missing"
"LB-LOC-AB88F7571ACF","","","missing","none","","missing"
"LB-LOC-B5FB7178A420","","","missing","none","","missing"
"LB-LOC-73E7CA940824","","","missing","none","","missing"
"LB-LOC-1A474D3DB96F","","","missing","none","","missing"
"LB-LOC-D389EAD3920A","","","missing","none","","missing"
"LB-LOC-454CE4AE0EDD","","","missing","none","","missing"
"LB-LOC-03EB8E750882","34.37875729878566","35.884782391719","repository-reference","dwg_geometry_cache","","missing"
"LB-LOC-92090E5ED2D2","","","missing","none","","missing"
"LB-LOC-952DC9CC0E71","","","missing","none","","missing"
"LB-LOC-5F5D113ABFC4","","","missing","none","","missing"
"LB-LOC-917623CC6506","","","missing","none","","missing"
"LB-LOC-A95C39AC4AF4","","","missing","none","","missing"
"LB-LOC-1C7D5EE61C3A","","","missing","none","","missing"
"LB-LOC-FFC0F0988529","","","missing","none","","missing"
"LB-LOC-0702A5A72292","","","missing","none","","missing"
"LB-LOC-260512DE1F95","","","missing","none","","missing"
"LB-LOC-5B340B88BB4E","","","missing","none","","missing"
"LB-LOC-F45718A47E66","","","missing","none","","missing"
"LB-LOC-712E797CB51F","","","missing","none","","missing"
"LB-LOC-5AA9BF40F511","","","missing","none","","missing"
"LB-LOC-19533207B193","","","missing","none","","missing"
"LB-LOC-DF179E988F88","","","missing","none","","missing"
"LB-LOC-49FCCE286D97","","","missing","none","","missing"
"LB-LOC-57263E5617EE","","","missing","none","","missing"
"LB-LOC-222325A408C9","","","missing","none","","missing"
"LB-LOC-FF75D778368B","","","missing","none","","missing"
"LB-LOC-C3C1475A24A8","","","missing","none","","missing"
"LB-LOC-F0F85472EBA7","","","missing","none","","missing"
"LB-LOC-410D7E6CBCD4","","","missing","none","","missing"
"LB-LOC-3992A4862A36","","","missing","none","","missing"
"LB-LOC-63BF34C87A33","","","missing","none","","missing"
"LB-LOC-E7F5EBB8CBBD","","","missing","none","","missing"
"LB-LOC-6A96236A59B4","","","missing","none","","missing"
"LB-LOC-8FBD414961D3","","","missing","none","","missing"
"LB-LOC-2214EB7825BC","","","missing","none","","missing"
"LB-LOC-EB4ECAD771E8","","","missing","none","","missing"
"LB-LOC-E0CE2F477C3A","","","missing","none","","missing"
"LB-LOC-1F3E3A44F367","34.4561454888003","35.96683231198365","repository-reference","lebgis_staging_gpkg_extent","","missing"
"LB-LOC-6DC9E21AD0C4","","","missing","none","","missing"
"LB-LOC-FA0863E1A6B7","","","missing","none","","missing"
"LB-LOC-3785938A24B6","","","missing","none","","missing"
"LB-LOC-8942249A222B","","","missing","none","","missing"
"LB-LOC-01D7B5C4AB22","","","missing","none","","missing"
"LB-LOC-576A364BB7F3","34.45438606137493","35.96633224633845","repository-reference","lebgis_staging_gpkg_extent","","missing"
"LB-LOC-5BB4168EF39D","","","missing","none","","missing"
"LB-LOC-D9ED7CAEDB81","","","missing","none","","missing"
"LB-LOC-6EC3E4C3BC1A","","","missing","none","","missing"
"LB-LOC-BB20FB4AE527","","","missing","none","","missing"
"LB-LOC-0C2CED204F82","","","missing","none","","missing"
"LB-LOC-9BC8D3579607","34.38026307386714","35.967206481625766","repository-reference","lebgis_staging_gpkg_extent","","missing"
"LB-LOC-FC0BE7DB5632","","","missing","none","","missing"
"LB-LOC-3A90A62B8D56","","","missing","none","","missing"
"LB-LOC-88F9FA056AAC","","","missing","none","","missing"
"LB-LOC-9720872BCC9D","","","missing","none","","missing"
"LB-LOC-1F382A881DFB","","","missing","none","","missing"
"LB-LOC-E6BE537811EE","","","missing","none","","missing"
"LB-LOC-9F8525FABC57","","","missing","none","","missing"
"LB-LOC-1D880F51A9F3","","","missing","none","","missing"
"LB-LOC-77DF0749DCEB","","","missing","none","","missing"
"LB-LOC-71B8A72C06FF","","","missing","none","","missing"
"LB-LOC-704919BA71D0","","","missing","none","","missing"
"LB-LOC-73BA6CDE6D6F","","","missing","none","","missing"
"LB-LOC-735A6E823EF5","","","missing","none","","missing"
"LB-LOC-9640C4DC7ACB","","","missing","none","","missing"
"LB-LOC-8E423B8411B1","34.387358431315604","35.87651569868191","repository-reference","lebgis_staging_gpkg_extent","","missing"
"LB-LOC-06BB82961ED5","","","missing","none","","missing"
"LB-LOC-2C8FA6772ECA","","","missing","none","","missing"
"LB-LOC-6A4C4EB5D9AE","","","missing","none","","missing"
"LB-LOC-03F3050E3A5A","","","missing","none","","missing"
"LB-LOC-7EDE5E9B563F","","","missing","none","","missing"
"LB-LOC-6255D4FB047C","","","missing","none","","missing"
"LB-LOC-CE67468698BA","","","missing","none","","missing"
"LB-LOC-7C976CF6A0A4","","","missing","none","","missing"
"LB-LOC-509765877DB7","","","missing","none","","missing"
"LB-LOC-2B2D6B55C6B9","","","missing","none","","missing"
"LB-LOC-79E71B1ECF14","","","missing","none","","missing"
"LB-LOC-DA31EE07F883","","","missing","none","","missing"
"LB-LOC-7CD0A8BA8502","","","missing","none","","missing"
"LB-LOC-8325DF086679","","","missing","none","","missing"
"LB-LOC-03B1D627CF43","","","missing","none","","missing"
"LB-LOC-F2686750AF35","","","missing","none","","missing"
"LB-LOC-B28C1230A292","","","missing","none","","missing"
"LB-LOC-9FA7A5201EFD","","","missing","none","","missing"
"LB-LOC-6ECF1FCDA552","","","missing","none","","missing"
"LB-LOC-59BCD2DD6213","","","missing","none","","missing"
"LB-LOC-E1358A6D686D","","","missing","none","","missing"
"LB-LOC-EEC19A2EE8A2","","","missing","none","","missing"
"LB-LOC-5CC155A31197","","","missing","none","","missing"
"LB-LOC-D18B6F1C361D","","","missing","none","","missing"
"LB-LOC-9A66523884CF","","","missing","none","","missing"
"LB-LOC-1D6121EF6BD7","","","missing","none","","missing"
"LB-LOC-D461B4F53EC2","","","missing","none","","missing"
"LB-LOC-3C60C2252E30","","","missing","none","","missing"
"LB-LOC-7923D1794B94","","","missing","none","","missing"
"LB-LOC-786BD2D75782","","","missing","none","","missing"
"LB-LOC-031BC5BA503D","","","missing","none","","missing"
"LB-LOC-C1CB538335B5","","","missing","none","","missing"
"LB-LOC-4FD93782272F","","","missing","none","","missing"
"LB-LOC-91A1B2B01BE4","","","missing","none","","missing"
"LB-LOC-7B4A7224C402","","","missing","none","","missing"
"LB-LOC-6A424464D881","","","missing","none","","missing"
"LB-LOC-493440B3919B","","","missing","none","","missing"
"LB-LOC-9BF4EB729E1A","","","missing","none","","missing"
"LB-LOC-55327E1CE577","","","missing","none","","missing"
"LB-LOC-EC931D38DD2B","","","missing","none","","missing"
"LB-LOC-EA83277B21C8","","","missing","none","","missing"
"LB-LOC-0629C9E32F7F","","","missing","none","","missing"
"LB-LOC-ABB7C2F2F8FD","","","missing","none","","missing"
"LB-LOC-8A7EE9014068","","","missing","none","","missing"
"LB-LOC-995F9434698E","","","missing","none","","missing"
"LB-LOC-5A86AD85EF11","","","missing","none","","missing"
"LB-LOC-59174E80DF4E","","","missing","none","","missing"
"LB-LOC-931EC5AFF86B","","","missing","none","","missing"
"LB-LOC-9258B8A217E4","","","missing","none","","missing"
"LB-LOC-01157B2E1219","","","missing","none","","missing"
"LB-LOC-7E6BDAA3405F","","","missing","none","","missing"
"LB-LOC-6ABE84F45458","","","missing","none","","missing"
"LB-LOC-38089A760B68","","","missing","none","","missing"
"LB-LOC-E43E47861EB8","","","missing","none","","missing"
"LB-LOC-539D3FF074D6","","","missing","none","","missing"
"LB-LOC-6318C34D6F36","","","missing","none","","missing"
"LB-LOC-F7FAD3B99274","","","missing","none","","missing"
"LB-LOC-374D25AC745C","","","missing","none","","missing"
"LB-LOC-7F808967D450","","","missing","none","","missing"
"LB-LOC-55C47F880233","","","missing","none","","missing"
"LB-LOC-7A6A50FA450C","","","missing","none","","missing"
"LB-LOC-E0C66FA6773E","","","missing","none","","missing"
"LB-LOC-638003D16146","","","missing","none","","missing"
"LB-LOC-33F4631E3616","","","missing","none","","missing"
"LB-LOC-398B5E6A565E","","","missing","none","","missing"
"LB-LOC-91B44A784D22","34.367330192128264","35.88612634700445","repository-reference","lebgis_staging_gpkg_extent","","missing"
"LB-LOC-0FA50ED303AA","","","missing","none","","missing"
"LB-LOC-82705873857A","","","missing","none","","missing"
"LB-LOC-52C2C6108FEA","","","missing","none","","missing"
"LB-LOC-34C27F7B9C9F","","","missing","none","","missing"
"LB-LOC-D795EE00E3CA","","","missing","none","","missing"
"LB-LOC-7E6ECD9135F7","","","missing","none","","missing"
"LB-LOC-2E10B488E49B","","","missing","none","","missing"
"LB-LOC-FAF77B9A5C3B","","","missing","none","","missing"
"LB-LOC-7C4C6CD12CB7","","","missing","none","","missing"
"LB-LOC-77EB3062D9F6","","","missing","none","","missing"
"LB-LOC-CD10C7C214F3","","","missing","none","","missing"
"LB-LOC-B2C68BDA7358","","","missing","none","","missing"
"LB-LOC-9DF887952EB5","","","missing","none","","missing"
"LB-LOC-2E5DFD40D5B6","","","missing","none","","missing"
"LB-LOC-5DC42C15EBA8","","","missing","none","","missing"
"LB-LOC-6B48BBBD1288","","","missing","none","","missing"
"LB-LOC-7D2B89E9184F","","","missing","none","","missing"
"LB-LOC-7D654747DF97","","","missing","none","","missing"
"LB-LOC-BC52609BB7C1","","","missing","none","","missing"
"LB-LOC-DD3E1ABBD6AD","","","missing","none","","missing"
"LB-LOC-9F82B9C11294","","","missing","none","","missing"
"LB-LOC-5FC800D39336","","","missing","none","","missing"
"LB-LOC-1B5BCF7BA624","","","missing","none","","missing"
"LB-LOC-A4F07764B474","","","missing","none","","missing"
"LB-LOC-702492EDEB9E","","","missing","none","","missing"
"LB-LOC-7F4C50195368","","","missing","none","","missing"
"LB-LOC-2278514160A9","","","missing","none","","missing"
"LB-LOC-D073E88203FC","","","missing","none","","missing"
"LB-LOC-B0C163B2507F","","","missing","none","","missing"
"LB-LOC-523A7E1F57DA","","","missing","none","","missing"
"LB-LOC-050EB8321E8F","","","missing","none","","missing"
"LB-LOC-EE978EEADC35","","","missing","none","","missing"
"LB-LOC-E6CD040B05F9","","","missing","none","","missing"
"LB-LOC-97A9C7A316E8","","","missing","none","","missing"
"LB-LOC-27AD4E8A0787","","","missing","none","","missing"
"LB-LOC-BFFD18BB2F30","34.36339750621427","35.871933640822824","repository-reference","lebgis_staging_gpkg_extent","","missing"
"LB-LOC-5C7DBC5A66D8","","","missing","none","","missing"
"LB-LOC-EBEC5CEE4235","","","missing","none","","missing"
"LB-LOC-BEE2CDB2DA6E","","","missing","none","","missing"
"LB-LOC-C70113329F72","","","missing","none","","missing"
"LB-LOC-8AE40435683A","34.45804820979031","35.969967414419145","repository-reference","lebgis_staging_gpkg_extent","","missing"
"LB-LOC-03978F41B3BE","","","missing","none","","missing"
"LB-LOC-C4559C8824E7","","","missing","none","","missing"
"LB-LOC-256A59071C3B","34.4560725486575","35.96677634844502","repository-reference","lebgis_staging_gpkg_extent","","missing"
"LB-LOC-1BD0F11F2653","","","missing","none","","missing"
"LB-LOC-D7F887521349","","","missing","none","","missing"
"LB-LOC-4FF47EE60C94","","","missing","none","","missing"
"LB-LOC-D6215DE7D20F","","","missing","none","","missing"
"LB-LOC-A5D48CF278AA","34.45600031381558","35.96681762625022","repository-reference","lebgis_staging_gpkg_extent","","missing"
"LB-LOC-F4B48427EE16","","","missing","none","","missing"
"LB-LOC-FE7A9EAAC52D","","","missing","none","","missing"
"LB-LOC-74FBBAFF503A","","","missing","none","","missing"
"LB-LOC-E7C0E49B6039","","","missing","none","","missing"
"LB-LOC-E542DFD6B4C3","","","missing","none","","missing"
"LB-LOC-3A83FB8C30BD","","","missing","none","","missing"
"LB-LOC-DAA9CDD473F5","","","missing","none","","missing"
"LB-LOC-DF406BB063F7","","","missing","none","","missing"
"LB-LOC-E233D88B0C73","","","missing","none","","missing"
"LB-LOC-064876BA3EC9","","","missing","none","","missing"
"LB-LOC-36D1796A6BDD","","","missing","none","","missing"
"LB-LOC-8C76E821F40D","","","missing","none","","missing"
"LB-LOC-59446F2771D3","","","missing","none","","missing"
"LB-LOC-AFBEB6AFADCF","","","missing","none","","missing"
"LB-LOC-A2A6044B2A4D","","","missing","none","","missing"
"LB-LOC-200F58C3E624","","","missing","none","","missing"
"LB-LOC-210F2D9FC77A","","","missing","none","","missing"
"LB-LOC-0C7D2232EB73","","","missing","none","","missing"
"LB-LOC-41EC1907B0CB","","","missing","none","","missing"
"LB-LOC-CE862C6CF65C","","","missing","none","","missing"
"LB-LOC-1CA24791E479","","","missing","none","","missing"
"LB-LOC-91DB8AFAFA16","","","missing","none","","missing"
"LB-LOC-703C07069774","","","missing","none","","missing"
"LB-LOC-490E68FE517A","","","missing","none","","missing"
"LB-LOC-558845300D25","","","missing","none","","missing"
"LB-LOC-40E5813F5DF8","","","missing","none","","missing"
"LB-LOC-508379D85177","","","missing","none","","missing"
"LB-LOC-ECC3F504DCA8","","","missing","none","","missing"
"LB-LOC-5978587EB1B3","","","missing","none","","missing"
"LB-LOC-170702AE91EB","","","missing","none","","missing"
"LB-LOC-077A9BA584B7","","","missing","none","","missing"
"LB-LOC-6F06E2E872AB","","","missing","none","","missing"
"LB-LOC-A9F445F89B5B","","","missing","none","","missing"
"LB-LOC-7AC1738FEBD7","","","missing","none","","missing"
"LB-LOC-B1CC5F7C65BE","","","missing","none","","missing"
"LB-LOC-8C4EC71EFC87","","","missing","none","","missing"
"LB-LOC-058396174017","","","missing","none","","missing"
"LB-LOC-DF86F132B0B0","","","missing","none","","missing"
"LB-LOC-0D047689C1FC","","","missing","none","","missing"
"LB-LOC-AE291E0A44E6","","","missing","none","","missing"
"LB-LOC-1BA8BD6E5BB8","","","missing","none","","missing"
"LB-LOC-D385C86B055A","","","missing","none","","missing"
"LB-LOC-E046546B0472","","","missing","none","","missing"
"LB-LOC-DB10E32B9E3D","","","missing","none","","missing"
"LB-LOC-00C4D22D5C1E","","","missing","none","","missing"
"LB-LOC-A4D07317827F","","","missing","none","","missing"
"LB-LOC-7453C03A3044","","","missing","none","","missing"
"LB-LOC-C66AC25CAE22","","","missing","none","","missing"
"LB-LOC-832134DDE44A","","","missing","none","","missing"
"LB-LOC-90E5E5EDCDBB","","","missing","none","","missing"
"LB-LOC-C2A76F9E10CC","","","missing","none","","missing"
"LB-LOC-25C23145D945","","","missing","none","","missing"
"LB-LOC-E815116561B6","","","missing","none","","missing"
"LB-LOC-F15EE3D5B2A4","","","missing","none","","missing"
"LB-LOC-05B19ABBB7A6","34.456028316903314","35.96676803126426","repository-reference","lebgis_staging_gpkg_extent","","missing"
"LB-LOC-8DCD1DEE7445","","","missing","none","","missing"
"LB-LOC-EF5ED3652349","","","missing","none","","missing"
"LB-LOC-23B2864DD8B8","","","missing","none","","missing"
"LB-LOC-8FE9A6A8A542","","","missing","none","","missing"
"LB-LOC-3BE4CA069809","","","missing","none","","missing"
"LB-LOC-112BE7B08EC7","","","missing","none","","missing"
"LB-LOC-ADE8DC23BE75","","","missing","none","","missing"
"LB-LOC-B4690E73CF00","","","missing","none","","missing"
"LB-LOC-AB226EC6D9E5","","","missing","none","","missing"
"LB-LOC-97F5D7FF6EEF","","","missing","none","","missing"
"LB-LOC-22C8DEB98249","","","missing","none","","missing"
"LB-LOC-DB2A641755AC","","","missing","none","","missing"
"LB-LOC-3EFE4FB6A74D","","","missing","none","","missing"
"LB-LOC-58DC89B62229","","","missing","none","","missing"
"LB-LOC-650DCF44A66E","","","missing","none","","missing"
"LB-LOC-FE85840D9AB0","","","missing","none","","missing"
"LB-LOC-D8B1DBCF5FFD","","","missing","none","","missing"
"LB-LOC-77FB25B0757D","","","missing","none","","missing"
"LB-LOC-6F4FCF3B3778","","","missing","none","","missing"
"LB-LOC-0EB38504D857","","","missing","none","","missing"
"LB-LOC-3E635F525BFA","","","missing","none","","missing"
"LB-LOC-B9963F4FFE82","","","missing","none","","missing"
"LB-LOC-51730303A60B","","","missing","none","","missing"
"LB-LOC-72FD54533E2D","","","missing","none","","missing"
"LB-LOC-1B438E6F8F9D","","","missing","none","","missing"
"LB-LOC-025C55AB803C","","","missing","none","","missing"
"LB-LOC-B838CAB2695C","","","missing","none","","missing"
"LB-LOC-97321FB9C3E1","","","missing","none","","missing"
"LB-LOC-65D85584A43E","","","missing","none","","missing"
"LB-LOC-29390BC3DDE1","","","missing","none","","missing"
"LB-LOC-35B3C9E74236","34.20535071622032","36.07143687635355","repository-reference","dwg_geometry_cache","","missing"
"LB-LOC-F1072BAAEC4E","","","missing","none","","missing"
"LB-LOC-0150943EC650","","","missing","none","","missing"
"LB-LOC-AC96C800035C","","","missing","none","","missing"
"LB-LOC-D8C214713902","","","missing","none","","missing"
"LB-LOC-68A01FE22488","","","missing","none","","missing"
"LB-LOC-586C53D0A518","35.75634140763821","35.192056747563726","repository-reference","dwg_geometry_cache","","missing"
"LB-LOC-79255EC23CBF","34.37901699308384","35.966862236485596","repository-reference","lebgis_staging_gpkg_extent","","missing"
"LB-LOC-9FC09C4952EB","","","missing","none","","missing"
"LB-LOC-72604525220A","","","missing","none","","missing"
"LB-LOC-0CDA56F3EE9D","34.374658957346796","35.92179736380157","repository-reference","lebgis_staging_gpkg_extent","","missing"
"LB-LOC-CC3A1DBD0C6B","","","missing","none","","missing"
"LB-LOC-E4C4A26B59B9","","","missing","none","","missing"
"LB-LOC-2E1655C2E629","","","missing","none","","missing"
"LB-LOC-D55A56A7BE9A","","","missing","none","","missing"
"LB-LOC-D52190D58BA6","","","missing","none","","missing"
"LB-LOC-C9D53CB40552","","","missing","none","","missing"
"LB-LOC-DD1A5474AD29","","","missing","none","","missing"
"LB-LOC-D4DD61524113","","","missing","none","","missing"
"LB-LOC-EE768B031BA9","","","missing","none","","missing"
"LB-LOC-E91B346C4EA8","","","missing","none","","missing"
"LB-LOC-385351EC21B2","","","missing","none","","missing"
"LB-LOC-AD0DD1F12D24","","","missing","none","","missing"
"LB-LOC-41122D3E827E","","","missing","none","","missing"
"LB-LOC-E1F7492385DA","","","missing","none","","missing"
"LB-LOC-F4BF66959BA5","","","missing","none","","missing"
"LB-LOC-442A39B4241F","","","missing","none","","missing"
"LB-LOC-4ACB7CBFC627","","","missing","none","","missing"
"LB-LOC-145E94991145","","","missing","none","","missing"
"LB-LOC-3A281D8186A4","","","missing","none","","missing"
"LB-LOC-1252F6B76E0E","","","missing","none","","missing"
"LB-LOC-C67C06A3E2E4","","","missing","none","","missing"
"LB-LOC-2BEF9D86D93B","","","missing","none","","missing"
"LB-LOC-A246938115F6","","","missing","none","","missing"
"LB-LOC-28A1A9A229FC","","","missing","none","","missing"
"LB-LOC-868520FA9EAB","","","missing","none","","missing"
"LB-LOC-62BD1E2F5DD9","","","missing","none","","missing"
"LB-LOC-4CA8FAFD54E6","","","missing","none","","missing"
"LB-LOC-77FCFC97B5DF","","","missing","none","","missing"
