"id","countryCode","governorateId","districtId","municipalityId","cadastralCode","pcode","nameAr","nameEn","nameFr","kind","latitude","longitude","coordinateMethod","coordinateSource","coordinateAccuracy","coordinateVerifiedStatus","verifiedStatus","aliases","provenance","sourceRecordId","active"
"LB-LOC-32F64C4980C3","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Habtour","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Habtour","true"
"LB-LOC-4BA38A62B022","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Hamlaya-KS","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Hamlaya-KS","true"
"LB-LOC-C3B3787A6004","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Harach-KS","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Harach-KS","true"
"LB-LOC-9EF478A17EC8","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Harissa","","populated-place","34.536218380072185","35.2376235777854","repository-reference","dwg_geometry_cache","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Harissa","true"
"LB-LOC-6647D02F8570","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Harissa_ech-Chitawiye","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Harissa_ech-Chitawiye","true"
"LB-LOC-4B7F206DE7C1","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Hasroun-KS","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Hasroun-KS","true"
"LB-LOC-48561FC66D0E","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Hrajel","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Hrajel","true"
"LB-LOC-B64AC5BB91BA","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Jeita","","populated-place","34.203505780425346","35.035613979735786","repository-reference","dwg_geometry_cache","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Jeita","true"
"LB-LOC-F3A2C606B532","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Jounieh","","populated-place","34.24670971151581","35.03099083049749","repository-reference","dwg_geometry_cache","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Jounieh","true"
"LB-LOC-4B4F65A93434","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Jounieh_el-Bahriye","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Jounieh_el-Bahriye","true"
"LB-LOC-1C7FBC5DE0F1","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Kaslik","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Kaslik","true"
"LB-LOC-E5BE80736B40","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Kfar_Hay","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Kfar_Hay","true"
"LB-LOC-4223692CDAC0","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Kfar_Hbab","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Kfar_Hbab","true"
"LB-LOC-CD52D7533EA7","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Kfardbian_ech-Chitawiye","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Kfardbian_ech-Chitawiye","true"
"LB-LOC-0D1925F1D0DF","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Kfardebian","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Kfardebian","true"
"LB-LOC-600583C6230A","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Kfartay","","populated-place","34.454973617379764","35.96666837436075","repository-reference","lebgis_staging_gpkg_extent","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Kfartay","true"
"LB-LOC-9C33F3742B98","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Kfaryasin","","populated-place","34.36909456856587","35.87315508282671","repository-reference","lebgis_staging_gpkg_extent","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Kfaryasin","true"
"LB-LOC-7110D462E4F8","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Kfifane","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Kfifane","true"
"LB-LOC-0E4CF3FED84D","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Khenchara-KS","","populated-place","34.456293126325974","35.96753694268659","repository-reference","lebgis_staging_gpkg_extent","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Khenchara-KS","true"
"LB-LOC-E674E68E5B1F","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Maameltein","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Maameltein","true"
"LB-LOC-2799F876E84F","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Maarab","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Maarab","true"
"LB-LOC-B8F6D096BC6D","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Mayruba-KS","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Mayruba-KS","true"
"LB-LOC-4107E96D4E46","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Mayruba_et-Tahta","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Mayruba_et-Tahta","true"
"LB-LOC-0658032EAA18","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Mazraat_Yachoua","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Mazraat_Yachoua","true"
"LB-LOC-E380AA89660A","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Nahr_ed-Dahab","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Nahr_ed-Dahab","true"
"LB-LOC-1E675AC79259","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Nahr_el-Kalb","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Nahr_el-Kalb","true"
"LB-LOC-8655030458DD","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Oyoun_es-Simane","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Oyoun_es-Simane","true"
"LB-LOC-A46A15472605","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Qattara","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Qattara","true"
"LB-LOC-7D4A40E9171C","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Qetra","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Qetra","true"
"LB-LOC-7DD0E5B58E97","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Qlaiaat","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Qlaiaat","true"
"LB-LOC-3130C537D6AE","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Raachine","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Raachine","true"
"LB-LOC-DE7BACD2BF61","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Raifoun-KS","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Raifoun-KS","true"
"LB-LOC-CEAAA2349682","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Safra","","populated-place","34.36997119141239","35.87322278359805","repository-reference","lebgis_staging_gpkg_extent","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Safra","true"
"LB-LOC-79ADA943BFB1","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Sahel_Alma","","populated-place","34.35502851816925","35.87688196374157","repository-reference","dwg_geometry_cache","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Sahel_Alma","true"
"LB-LOC-BB8DF1C720B2","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Sarba","","populated-place","34.36680638393972","35.87274731355075","repository-reference","lebgis_staging_gpkg_extent","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Sarba","true"
"LB-LOC-497B54BB4729","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Sehaileh","","populated-place","34.38107522905145","35.967480888430835","repository-reference","lebgis_staging_gpkg_extent","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Sehaileh","true"
"LB-LOC-45225FEFA5EA","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Tabarja","","populated-place","34.369635835502905","35.873108566739496","repository-reference","lebgis_staging_gpkg_extent","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Tabarja","true"
"LB-LOC-B4A72A8A9D12","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Wadi_el-Arayech","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Wadi_el-Arayech","true"
"LB-LOC-A7E22F610873","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Wata_el-Jawz","","populated-place","34.36926289489791","35.87736642682379","repository-reference","lebgis_staging_gpkg_extent","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Wata_el-Jawz","true"
"LB-LOC-FF5AC17C52BC","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Yahchouch","","populated-place","34.397279774163906","35.968637605479884","repository-reference","dwg_geometry_cache","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Yahchouch","true"
"LB-LOC-05284921195A","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Zouk_Mikael","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Zouk_Mikael","true"
"LB-LOC-63A15AD789DE","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Zouk_Mosbeh","","populated-place","34.372798263480426","35.91924401196332","repository-reference","lebgis_staging_gpkg_extent","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Zouk_Mosbeh","true"
"LB-LOC-E26C059A704F","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Zouq_el-Hbalseh","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Zouq_el-Hbalseh","true"
"LB-LOC-A010A914125B","LB","LB-GOV-MLB","LB-DIST-EC9593138E48","","","","","Zouq_el-Kharab","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-JL|Keserwan|Zouq_el-Kharab","true"
"LB-LOC-D88ADD607712","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Aarbsalim-BJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Aarbsalim-BJ","true"
"LB-LOC-AF50F43D1448","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Ain_Ibl-BJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Ain_Ibl-BJ","true"
"LB-LOC-39DC85FC718C","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Ain_et-Tineh-BJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Ain_et-Tineh-BJ","true"
"LB-LOC-8BAADCCDEA30","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Ainata","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Ainata","true"
"LB-LOC-4186E63F4815","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Ainata_el-Fawqa","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Ainata_el-Fawqa","true"
"LB-LOC-24414CAB914F","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Aita_ech-Chaab","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Aita_ech-Chaab","true"
"LB-LOC-C2B238296763","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Aita_ech-Chaab_el-Aala","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Aita_ech-Chaab_el-Aala","true"
"LB-LOC-03880784ED11","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Aita_ez-Zott","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Aita_ez-Zott","true"
"LB-LOC-1C4E5DAA2E38","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Aitaroun","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Aitaroun","true"
"LB-LOC-E9EF0299071D","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Aitaroun_el-Aala","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Aitaroun_el-Aala","true"
"LB-LOC-70B7AAC962B1","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Aytit-BJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Aytit-BJ","true"
"LB-LOC-86B529555864","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Beit_Layf-BJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Beit_Layf-BJ","true"
"LB-LOC-63E2745F5F3C","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Beit_Yahoun-BJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Beit_Yahoun-BJ","true"
"LB-LOC-A926F4EDBD26","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Bint_Jbeil","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Bint_Jbeil","true"
"LB-LOC-AB0BA18501FE","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Braasheet","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Braasheet","true"
"LB-LOC-23914381DA69","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Chaqra-BJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Chaqra-BJ","true"
"LB-LOC-1AAF58F9FAEB","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Debl-BJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Debl-BJ","true"
"LB-LOC-FD5CA9DE1F5F","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Deir_Antar","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Deir_Antar","true"
"LB-LOC-4C13F2710FAE","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Deir_Qanoun_en-Nahr-BJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Deir_Qanoun_en-Nahr-BJ","true"
"LB-LOC-3502A4E12D54","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","El-Qouzah_el-Aala","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|El-Qouzah_el-Aala","true"
"LB-LOC-CCD10C23EFBF","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","El_Qouzah","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|El_Qouzah","true"
"LB-LOC-AEA5E2B16444","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Froun","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Froun","true"
"LB-LOC-FE1DA6C20E89","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Hadatha-BJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Hadatha-BJ","true"
"LB-LOC-57C840816391","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Hanine","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Hanine","true"
"LB-LOC-6875798EE27F","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Hariss-BJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Hariss-BJ","true"
"LB-LOC-FB15EFF0607C","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Houla","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Houla","true"
"LB-LOC-2D8467AA09B4","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Houla_el-Fawqa","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Houla_el-Fawqa","true"
"LB-LOC-7D0FDFC10A2A","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Janoubiye","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Janoubiye","true"
"LB-LOC-8EE0C7B4C986","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Jbaa-BJ-2","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Jbaa-BJ-2","true"
"LB-LOC-FAE0C74B8280","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Jbal_el-Botm-BJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Jbal_el-Botm-BJ","true"
"LB-LOC-91D64551E48B","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Kfar_Dounine-BJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Kfar_Dounine-BJ","true"
"LB-LOC-997F314234A7","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Kfar_Hammam-BJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Kfar_Hammam-BJ","true"
"LB-LOC-F3192AB042CE","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Kfar_Kila-BJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Kfar_Kila-BJ","true"
"LB-LOC-DB7962789978","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Khirbet_Selm","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Khirbet_Selm","true"
"LB-LOC-D441C5C00AE9","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Kounine","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Kounine","true"
"LB-LOC-9FA567B87FAE","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Majdel_Selm-BJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Majdel_Selm-BJ","true"
"LB-LOC-E6F6AE583F4F","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Majdel_ej-Jnubi","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Majdel_ej-Jnubi","true"
"LB-LOC-B2965213AEBC","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Mansouri-BJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Mansouri-BJ","true"
"LB-LOC-38C353D74BBB","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Maroun-BJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Maroun-BJ","true"
"LB-LOC-E390397CE21A","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Maroun_er-Ras","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Maroun_er-Ras","true"
"LB-LOC-476B680EBF4B","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Maroun_er-Ras_el-Aala","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Maroun_er-Ras_el-Aala","true"
"LB-LOC-04D35764D624","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Qabrikha-BJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Qabrikha-BJ","true"
"LB-LOC-C1A485C9E01B","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Qantra-BJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Qantra-BJ","true"
"LB-LOC-280E2B6D7B20","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Rab_Tlatine-BJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Rab_Tlatine-BJ","true"
"LB-LOC-EBEF025A9A99","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Rmeish","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Rmeish","true"
"LB-LOC-49581BD60F2D","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Rmeish_el-Aala","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Rmeish_el-Aala","true"
"LB-LOC-48F1ED9F9A1F","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Safad_el-Battikh","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Safad_el-Battikh","true"
"LB-LOC-E4F63E055EF8","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Saileh","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Saileh","true"
"LB-LOC-7E46204DEEA9","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Sarba_ej-Janoubiye","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Sarba_ej-Janoubiye","true"
"LB-LOC-7010C8BF744E","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Shamaa-BJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Shamaa-BJ","true"
"LB-LOC-448881054ECE","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Souayri-BJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Souayri-BJ","true"
"LB-LOC-D19E60871E0B","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Sultaniye","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Sultaniye","true"
"LB-LOC-BEF77FEA00C9","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Tair_Filsi","","populated-place","34.36280692605919","35.913056916155725","repository-reference","dwg_geometry_cache","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Tair_Filsi","true"
"LB-LOC-0BFE50CEA78B","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Tair_Harfa-BJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Tair_Harfa-BJ","true"
"LB-LOC-41A25554A813","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Teiri-BJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Teiri-BJ","true"
"LB-LOC-7CCD0E1DA262","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Tibnine","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Tibnine","true"
"LB-LOC-D8D7033EC5E2","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Toura","","populated-place","34.358406978632715","35.871359556708754","repository-reference","dwg_geometry_cache","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Toura","true"
"LB-LOC-13E8DB6E1DFF","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Yahmar_ech-Chqif-BJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Yahmar_ech-Chqif-BJ","true"
"LB-LOC-647B0648F996","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Yarine","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Yarine","true"
"LB-LOC-B0902F42A837","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Yaroun","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Yaroun","true"
"LB-LOC-A0C06DA5C261","LB","LB-GOV-NAB","LB-DIST-61ECD968AFA5","","","","","Yaroun_el-Aala","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Bint_Jbeil|Yaroun_el-Aala","true"
"LB-LOC-50C1881D07BF","LB","LB-GOV-NAB","LB-DIST-179AC84C65BF","","","","","Ain_Aata-HB","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Hasbaya|Ain_Aata-HB","true"
"LB-LOC-9215FBC87B6A","LB","LB-GOV-NAB","LB-DIST-179AC84C65BF","","","","","Ain_Jarfa","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Hasbaya|Ain_Jarfa","true"
"LB-LOC-ED1EB96ED12D","LB","LB-GOV-NAB","LB-DIST-179AC84C65BF","","","","","Ain_Qanya-HB","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Hasbaya|Ain_Qanya-HB","true"
"LB-LOC-1A142E890305","LB","LB-GOV-NAB","LB-DIST-179AC84C65BF","","","","","Chebaa","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Hasbaya|Chebaa","true"
"LB-LOC-26BC5298927D","LB","LB-GOV-NAB","LB-DIST-179AC84C65BF","","","","","Chebaa_el-Aala","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Hasbaya|Chebaa_el-Aala","true"
"LB-LOC-86706A4DEEBC","LB","LB-GOV-NAB","LB-DIST-179AC84C65BF","","","","","Chebaa_el-Aqariyeh","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Hasbaya|Chebaa_el-Aqariyeh","true"
"LB-LOC-F88899A79119","LB","LB-GOV-NAB","LB-DIST-179AC84C65BF","","","","","Deir_Mimas","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Hasbaya|Deir_Mimas","true"
"LB-LOC-16C57984662F","LB","LB-GOV-NAB","LB-DIST-179AC84C65BF","","","","","Faowar_Anjar","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Hasbaya|Faowar_Anjar","true"
"LB-LOC-38F8136CC291","LB","LB-GOV-NAB","LB-DIST-179AC84C65BF","","","","","Fardis","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Hasbaya|Fardis","true"
