"LB-LOC-458166CFA96F","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-0612EB479516","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-3F8A4B24BB09","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-7D7142FAE410","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-850C6AD1D69D","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-B28FA3743BE6","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-57D00ACE9A7F","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-0BDDF6E7930F","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-EAD6FB33302B","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-32825CEB0C90","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-24857DA83289","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-794F9510438D","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-02702866C8FA","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-1AE08584226E","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-B7FB5E30D516","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-38939270F935","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-67D08AC11AF7","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-B0E52BB8FC92","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-AD1DE3476829","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-4D19535AC26D","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-6A4CB8101A2A","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-8DA01C63E1F9","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-7762A5DD8035","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-42592D009E69","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-8124A76E7021","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-E070B7D89649","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-A3B5E7D0D97C","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-80EF367B93C7","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-F4A6A1D594DF","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-FBD2C534EBA8","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-F816E714D17B","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-662CADCF21E5","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-A0A7ACAC1CFD","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-E5A08B75D742","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-442E69161EF9","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-6C1D1E946C75","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-482763580E46","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-89ADDD5223C4","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-C23CEFE7C386","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-B2E983C94822","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-00ECEF50D5B3","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-97DE94EFE263","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-186D61C59A26","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-C32C109C8E38","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-72E8DBB17E65","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-9C2FB0A86EA7","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-1AB99817D901","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-D8082B80176D","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-522DEC94081D","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-F1A99A0404E9","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-8A43B29884F0","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-C71A69255E95","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-19B9C973ED96","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-A580022364F4","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-1DC9A00D92FF","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-CBEE069755D6","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-161E51852B02","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-67B398E449E3","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-322FE139E53F","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-DDE8A415DA0A","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-C37D5792F739","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-913BC32591AD","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-8DF43008BC0D","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-3D198A2F90DA","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-EC6CE376F6D1","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-4EF6B4755117","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-EF078DBE927A","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-084B5CC4F0AE","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-7F63591CA2DB","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-8DD8DB2741B0","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-678B114CE4A0","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-F644A0487F73","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-B4E99070E95F","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-96D7741CA542","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-5456D0E5FB4F","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-41A74B393313","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-BD6894016941","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-B6E7156AD360","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-6105434B063B","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-94CAF5734A77","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-6DF756D430D2","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-57A95141DE62","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-5D849B3D06BA","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-11403FACE021","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-05AC977B7BF4","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-40A5D3436106","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-7247D8DC5004","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-65F3110D09E4","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-9BC1F1C3D107","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-BBD480345804","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-394E3EEA41D4","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-760AF8949418","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-D3B2181F67D4","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-AD20B80EB4D3","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-76DC92DA325B","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-EFE229C5999D","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-6977BD79B648","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-1A8E6303B6FA","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-681390899212","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-0A5B5D09B978","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-679E804217F8","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-813783416BF4","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-8CF55FF28769","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-E12234DCFEA7","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-AE6E24E56636","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-6C15EF605CA9","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-D5B1902C2BDD","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-0E75AE7F8A03","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-349F61886340","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-1C611348B318","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-5AB4979ABF11","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-5504FEEA05D3","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-7424FF8039BD","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-FB33E5F8054C","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-7CC0B010B949","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-BC6F081F37DD","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-1F77BD0A0715","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-B16E50B5106C","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-4AED88894B29","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-6A44CD6ADC22","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-5093274773CA","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-3F00712DB014","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-BB4451F71319","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-64E3F6B108B4","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-75B89AE9A93D","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-7FC7AC15BE16","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-5952EA962196","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-CF8FB0861635","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-2845628E90FE","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-A719045A7D08","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-B849F8DDC65B","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-497916A79523","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-C8EB0DF37B15","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-BD04AC36BDDF","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-EF56C00CA3DB","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-2F96123E5AF9","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-DA00458EB577","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-E37234B1976A","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-16A2ADFD2936","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-42445373F00E","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-4FEBE9BBCD9B","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-45A9944696A1","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-CF89BA3C840D","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-C404DA907C2A","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-5CD23460EB61","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-16737466B23E","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-E7664AE20A2F","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-899569AA155A","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-506F5015D0DF","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-4AFA695C3236","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-A340BDAD9DAE","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-AA37B10C66E1","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-219A9DE6A313","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-A5440C78009C","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-650D55AFF32F","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-9997C77A6BD7","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-CBE9B8318937","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-181E0ED42EDF","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-06F5A3E0623C","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-AF3323BA3552","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-99231B04A6D6","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-45A7F5165B4B","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-FACE4B548AF1","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-3171309FE781","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-64B78C758F0C","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-81722757DBC8","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-6DA1A5298CE4","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-94A962364DF3","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-28EBA8C3BA44","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-A9B5E6BA8D25","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-7DF98A80AEB2","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-5967016DE974","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-C47D017B3FF5","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-D6C40B6D5FD9","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-0257405D5CA5","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-F02050653162","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-F5CEF4E2E7E1","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-618C2C0B5A4D","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-E1C33EC02456","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-CA8AED2EFD48","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-131067EA0704","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-E9B55D163CEB","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-A80645CEB535","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-8F431D18A7D2","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-6EE3B6D97379","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-02A6B99511EA","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-A735B7764BF1","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-70769FD74BD6","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-8F3C6FEC6D88","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-15875992B4DF","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-663107C169B9","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-2C440D165DEB","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-B11621C6A281","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-BD25A28653E5","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-B80A4CCA03A2","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-ABDE7ECD8E11","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-6608E5F2B354","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-EA5FA7384652","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-1DE75EB6CDF4","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-C3E7C476D785","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-23A0CFCF710F","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-11A2A5CDC017","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-CBC4DECDA738","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-10D9CED6453C","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-57299BC91CBD","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-00D6AD0A7A89","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-BA5C41ACA1F6","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-4D31892A36C4","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-62B5EEB25C94","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-C5A1908BEE59","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-AAFEDA63A2FF","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-345BDABF5464","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-03D96F184E84","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-9F00CA435E7D","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-E5E3189D9803","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-6C719FE00E9B","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-26A70369C1E2","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-9109DBDF45CF","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-AA3BC6224512","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-A823B385A7D5","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-40AD7354E6B7","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-EAB5797C5756","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-9C918A7B2BF2","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-64564AB4A055","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-92D5D5072D79","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-92C832700C05","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-91452A63A813","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-21FAAC73F881","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-28DB8BBF0BF8","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-970D2CE55338","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-3654ACB9D573","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-98A9BCC0153E","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-B78B157E59EE","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-BBFE173019AD","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-D8644786B0BE","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-C80BE1750A5D","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-556BAD84906C","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-EC4D4FB5CC8E","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-C863BC69D5AB","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-5E9C57ACF726","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-D03665D04100","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-762206F7C9FC","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-CCAD33B1E7BB","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-09F1A641C214","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-BA74FBC829F1","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-9FF69EB41D37","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-536FCA359762","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-18D775595616","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-3F3945B59B54","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-5F755176CE6B","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-8DAE415C882D","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-D9CF0826907B","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-4CBE0F2C0C05","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-A6D8BAC2F07F","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-520DD3B8AFE5","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-D8864F928495","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-BFE2673B7AFB","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-DA3D55C4AA7C","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-C0ED5BFCEAB3","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-D9B0C59F386B","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-B95DE691B510","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-53BF8732D986","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-FF1E983DA509","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-553F50417B00","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-0E895DE66D7F","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-C8B0D2A53E7D","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-D73D4B1FB4F2","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-5D2DD5ED821A","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-A759B830D854","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-E4042C2407EA","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-6FB03DADBC4F","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-9682F4F96D05","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-AF6FF2F7B614","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-89EAB3DEFDE4","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-065ACE9526FC","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-1A6CD2C3DF13","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-079616AC6C26","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-B9A58C4E478A","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-DE96D829B85C","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-766ACEFF3760","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-3A02F2CCC966","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-9218F2D04EA1","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-3AFDED5DC8F6","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-345A54B45F94","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-C19846A680E4","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-BFF10A19D0CA","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-7CC6D7417920","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-5ADE16559DC7","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-4481199424C2","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-1E228685D766","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-758A1EA37372","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-D83F4E0A20E7","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-AA1D52EE210F","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-222C1021ACBD","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-74CDCDF0682C","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-D344B7ACC318","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-F1B5052E86F0","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-B6CF6282B8F7","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-649E03D38319","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-C2C24279BE5B","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-D869DDD95D21","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-D370F87B2C2C","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-E7991BC271DE","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-6CEB011204DC","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-04F9E64F7B6D","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-FAB2ED1CF42B","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-5AC85740FBDB","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-LOC-15ED5E81AD69","No authoritative Arabic source with stable identity or exact hierarchy/name match"
