"id","countryCode","governorateId","districtId","municipalityId","cadastralCode","pcode","nameAr","nameEn","nameFr","kind","latitude","longitude","coordinateMethod","coordinateSource","coordinateAccuracy","coordinateVerifiedStatus","verifiedStatus","aliases","sourceRecordId","active","provenance"
"LB-LOC-22799","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22799","كفرتيه","Kfar Tay El-Matn","","populated-place","33.97651688","35.80241054","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22799","true","[object Object]"
"LB-LOC-22722","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22722","خلة المتين","Khillet El-Mtain","","populated-place","33.89318099","35.72839191","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22722","true","[object Object]"
"LB-LOC-22747","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22747","خنشارة","Khinchara","","populated-place","33.9211691","35.73891812","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22747","true","[object Object]"
"LB-LOC-22787","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22787","مشرح","Machraah El-Matn","","populated-place","33.94364846","35.75549755","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22787","true","[object Object]"
"LB-LOC-22774","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22774","مجدل ترشيش","Majdel tarchich","","populated-place","33.89167584","35.80786137","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22774","true","[object Object]"
"LB-LOC-22435","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22435","مجذوب","Majzoub","","populated-place","33.90140201","35.59561256","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22435","true","[object Object]"
"LB-LOC-22411","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22411","منصورية","Mansouriyet El-Matn","","populated-place","33.85350649","35.56710027","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22411","true","[object Object]"
"LB-LOC-22527","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22527","مار بطرس كرم التين","Mar Boutros Karm Et-Tine","","populated-place","33.93570911","35.68699498","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22527","true","[object Object]"
"LB-LOC-22784","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22784","مار موسى الدوار","Mar Moussa Ed-Douar","","populated-place","33.89993793","35.68848904","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22784","true","[object Object]"
"LB-LOC-22734","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22734","مرجبا","Marjaba","","populated-place","33.91753073","35.75704631","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22734","true","[object Object]"
"LB-LOC-22627","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22627","المسقى","Masqa","","populated-place","33.87868989","35.64170103","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22627","true","[object Object]"
"LB-LOC-22539","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22539","مياسة","Mayasseh","","populated-place","33.94153067","35.6919976","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22539","true","[object Object]"
"LB-LOC-22391","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22391","مزرعة دير عوكر","Mazraat Deir Aaoukar","","populated-place","33.93387865","35.59826238","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22391","true","[object Object]"
"LB-LOC-22367","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22367","مزرعة الحضيرة","Mazraat El-Hdaira","","populated-place","33.93203301","35.60665766","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22367","true","[object Object]"
"LB-LOC-22475","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22475","مزرعة يشوع","Mazraat Yachouaa","","populated-place","33.93057802","35.63315375","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22475","true","[object Object]"
"LB-LOC-22717","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22717","مشيخا","Mchikha","","populated-place","33.88426774","35.74490581","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22717","true","[object Object]"
"LB-LOC-22319","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22319","مزهر","Menqlet Mezher","","populated-place","33.90828381","35.59833635","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22319","true","[object Object]"
"LB-LOC-22515","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22515","محيدثة المتن","Mhaidset Matn","","populated-place","33.92197569","35.69431109","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22515","true","[object Object]"
"LB-LOC-22279","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22279","مكلس","Mkalles","","populated-place","33.86062707","35.55679866","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22279","true","[object Object]"
"LB-LOC-22733","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22733","المروج","Mrouj","","populated-place","33.90982828","35.75714311","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22733","true","[object Object]"
"LB-LOC-22711","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22711","المتين","Mtain","","populated-place","33.91957749","35.80698314","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22711","true","[object Object]"
"LB-LOC-22447","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22447","مطيلب","Mtayleb","","populated-place","33.92243935","35.61240732","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22447","true","[object Object]"
"LB-LOC-22651","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22651","مزكة","Mzakkeh","","populated-place","33.89598863","35.64363299","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22651","true","[object Object]"
"LB-LOC-22443","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22443","نابيه","Nabay","","populated-place","33.90395988","35.62429684","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22443","true","[object Object]"
"LB-LOC-22335","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22335","نقاش","Naqqach","","populated-place","33.92371817","35.59324614","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22335","true","[object Object]"
"LB-LOC-22519","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22519","وادي شاهين","Ouadi Chahine","","populated-place","33.93164556","35.69324683","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22519","true","[object Object]"
"LB-LOC-22791","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22791","وادي الكرم المتن","Ouadi El-Karm El-Matn","","populated-place","33.95321649","35.75161788","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22791","true","[object Object]"
"LB-LOC-22731","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22731","وطى المروج","Ouata El-Mrouj","","populated-place","33.90864889","35.73574726","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22731","true","[object Object]"
"LB-LOC-22744","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22744","القعقور","Qaaqour","","populated-place","33.89487129","35.71981755","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22744","true","[object Object]"
"LB-LOC-22683","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22683","قنابة صليما","Qannebet Salima","","populated-place","33.88622398","35.69272471","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22683","true","[object Object]"
"LB-LOC-22643","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22643","قنابة برمانا","Qennabet Broummana","","populated-place","33.89217751","35.61847988","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22643","true","[object Object]"
"LB-LOC-22455","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22455","قرنة شهوان","Qornet Chehouane","","populated-place","33.9162084","35.62666325","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22455","true","[object Object]"
"LB-LOC-22595","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22595","قرنة الحمرا","Qornet El-Hamra","","populated-place","33.93499638","35.64841046","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22595","true","[object Object]"
"LB-LOC-22427","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22427","روميه المتن","Roumieh","","populated-place","33.88500561","35.60230581","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22427","true","[object Object]"
"LB-LOC-22567","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22567","سفيلة بكفيا","Sfeilet Bikfaya","","populated-place","33.94337329","35.69841045","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22567","true","[object Object]"
"LB-LOC-22155","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22155","سن الفيل","Sinn El-Fil","","populated-place","33.8764007","35.5350559","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22155","true","[object Object]"
"LB-LOC-22794","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22794","زبوغا","Zabbougha","","populated-place","33.95220873","35.73545102","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22794","true","[object Object]"
"LB-LOC-22483","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22483","زكريت","Zakrit","","populated-place","33.9384034","35.62941518","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22483","true","[object Object]"
"LB-LOC-22351","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22351","الزلقا","Zalqa","","populated-place","33.89908924","35.57962534","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22351","true","[object Object]"
"LB-LOC-22741","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22741","زرعون","Zaraaoun","","populated-place","33.89755702","35.70801122","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22741","true","[object Object]"
"LB-LOC-22771","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22771","زغرين المتن","Zighrine El-Matn","","populated-place","33.92253392","35.71451181","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22771","true","[object Object]"
"LB-LOC-22467","LB","LB-GOV-C98952C33ACF","LB-DIST-5BF720066F5A","","","22467","ذوق الخراب","Zouk El-Kharab","","populated-place","33.94830282","35.59989193","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","22467","true","[object Object]"
"LB-LOC-26256","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26256","عبيدات","Aabaydat","","populated-place","34.1638069","35.72481355","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26256","true","[object Object]"
"LB-LOC-26221","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26221","عين الدلبة جبيل","Aain Ed-Delbeh Jbayl","","populated-place","34.09100372","35.7646197","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26221","true","[object Object]"
"LB-LOC-26317","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26317","عين الغويبة","Aain El-Ghouaybeh","","populated-place","34.08353234","35.85866381","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26317","true","[object Object]"
"LB-LOC-26227","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26227","عين جرين","Aain Jrain","","populated-place","34.08390112","35.76677575","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26227","true","[object Object]"
"LB-LOC-26289","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26289","عين كفاع","Aain Kfaa","","populated-place","34.18695016","35.6967108","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26289","true","[object Object]"
"LB-LOC-26219","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26219","عاليتا","Aalita","","populated-place","34.09046008","35.69252207","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26219","true","[object Object]"
"LB-LOC-26212","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26212","علمات الشمالية","Aalmat Ech-Chamliyeh","","populated-place","34.11027156","35.7853085","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26212","true","[object Object]"
"LB-LOC-26214","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26214","حصنا","Aalmat Ej-Jnoubiyeh","","populated-place","34.10729028","35.81932212","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26214","true","[object Object]"
"LB-LOC-26141","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26141","عمشيت","Aamchit","","populated-place","34.14850753","35.64171136","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26141","true","[object Object]"
"LB-LOC-26371","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26371","عاقورة","Aaqoura","","populated-place","34.10229757","35.9608216","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26371","true","[object Object]"
"LB-LOC-26374","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26374","عرب اللهيب","Aarab El-Lahib","","populated-place","34.15295622","35.8955707","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26374","true","[object Object]"
"LB-LOC-26392","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26392","عرستا","Aarasta","","populated-place","34.08229861","35.88098189","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26392","true","[object Object]"
"LB-LOC-26239","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26239","ادونيس","Adonis Jbayl","","populated-place","34.08167496","35.73171498","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26239","true","[object Object]"
"LB-LOC-26364","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26364","افقا","Afqa Jbayl","","populated-place","34.06508828","35.91855111","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26364","true","[object Object]"
"LB-LOC-26299","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26299","بزيون","Bayzoun","","populated-place","34.09462646","35.75359454","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26299","true","[object Object]"
"LB-LOC-26244","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26244","بشلّلي","Bchille Jbayl","","populated-place","34.10368117","35.71257463","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26244","true","[object Object]"
"LB-LOC-26259","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26259","بحديدات","Behdaydat","","populated-place","34.1488093","35.70846461","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26259","true","[object Object]"
"LB-LOC-26271","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26271","بيت حبّاق","Beit Habbaq","","populated-place","34.16288484","35.70528899","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26271","true","[object Object]"
"LB-LOC-26276","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26276","بجه","Bejjeh","","populated-place","34.18309958","35.71560584","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26276","true","[object Object]"
"LB-LOC-26297","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26297","بخعاز","Bekhaaz","","populated-place","34.1886294","35.66418929","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26297","true","[object Object]"
"LB-LOC-26183","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26183","بربارة","Berbara Jbayl","","populated-place","34.19553419","35.64490289","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26183","true","[object Object]"
"LB-LOC-26243","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26243","بشتليدا","Bichtlida","","populated-place","34.12921654","35.71198103","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26243","true","[object Object]"
"LB-LOC-26269","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26269","بنتاعل","Bintaael","","populated-place","34.14088151","35.69857756","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26269","true","[object Object]"
"LB-LOC-26237","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26237","بركة حجولا","Birket Hjoula","","populated-place","34.14724697","35.72861166","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26237","true","[object Object]"
"LB-LOC-26129","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26129","بلاط","Blat Jbeil","","populated-place","34.11052973","35.67812852","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26129","true","[object Object]"
"LB-LOC-26283","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26283","بمهرين","Bmehrayn","","populated-place","34.12181617","35.67859166","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26283","true","[object Object]"
"LB-LOC-26354","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26354","بلحص","Boulhos","","populated-place","34.09529403","35.80644701","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26354","true","[object Object]"
"LB-LOC-26253","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26253","بريج","Brayj Jbayl","","populated-place","34.11888297","35.69992565","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26253","true","[object Object]"
"LB-LOC-26279","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26279","شامات","Chamate","","populated-place","34.1650297","35.69881302","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26279","true","[object Object]"
"LB-LOC-26295","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26295","شيخان","Chikhane","","populated-place","34.17334686","35.65935001","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26295","true","[object Object]"
"LB-LOC-26296","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26296","شموت","Chmout","","populated-place","34.19746494","35.66763493","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26296","true","[object Object]"
"LB-LOC-26135","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26135","إده","Eddeh Jbayl","","populated-place","34.14156152","35.66625166","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26135","true","[object Object]"
"LB-LOC-26211","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26211","اهمج","Ehmej","","populated-place","34.13007427","35.81536556","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26211","true","[object Object]"
"LB-LOC-26266","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26266","فتري","Fatre","","populated-place","34.08590251","35.70466861","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26266","true","[object Object]"
"LB-LOC-26217","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26217","فرحت","Ferhet","","populated-place","34.10044634","35.74290616","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26217","true","[object Object]"
"LB-LOC-26298","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26298","فغال","Fghal","","populated-place","34.20670819","35.66367589","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26298","true","[object Object]"
"LB-LOC-26223","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26223","فرات","Frat","","populated-place","34.08725704","35.79213453","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26223","true","[object Object]"
"LB-LOC-26337","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26337","غابات","Ghabat","","populated-place","34.07877164","35.87072304","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26337","true","[object Object]"
