"id","value","normalizedValue","language","localityId","provenance","active"
"LB-ALIAS-13FA295E33C3","صفد البطيخ","صفد البطيخ","ar","LB-LOC-72217","[object Object]","true"
"LB-ALIAS-1724087E7F33","Salhani","salhani","en","LB-LOC-72135","[object Object]","true"
"LB-ALIAS-06DC90187A15","الصلحاني","الصلحاني","ar","LB-LOC-72135","[object Object]","true"
"LB-ALIAS-AE1E4AA274FC","Soultaniyet Bent Jbayl","soultaniyet bent jbayl","en","LB-LOC-72214","[object Object]","true"
"LB-ALIAS-186173E3B10C","سلطانية","سلطانية","ar","LB-LOC-72214","[object Object]","true"
"LB-ALIAS-91B86C32308A","Srobbine","srobbine","en","LB-LOC-72267","[object Object]","true"
"LB-ALIAS-3C3BEA73EB9E","صربين","صربين","ar","LB-LOC-72267","[object Object]","true"
"LB-ALIAS-F0AA016AF6EF","Tibnine","tibnine","en","LB-LOC-72211","[object Object]","true"
"LB-ALIAS-9929D4F50590","تبنين","تبنين","ar","LB-LOC-72211","[object Object]","true"
"LB-ALIAS-B17239F5F3C1","Tiri","tiri","en","LB-LOC-72254","[object Object]","true"
"LB-ALIAS-ED3031AF653B","طيري","طيري","ar","LB-LOC-72254","[object Object]","true"
"LB-ALIAS-7F7BDEA5DDA1","Yaroun","yaroun","en","LB-LOC-72159","[object Object]","true"
"LB-ALIAS-7049E7F845E7","يارون","يارون","ar","LB-LOC-72159","[object Object]","true"
"LB-ALIAS-444A54E2C73A","Yater","yater","en","LB-LOC-72277","[object Object]","true"
"LB-ALIAS-9E49CE8B9C25","ياطر","ياطر","ar","LB-LOC-72277","[object Object]","true"
"LB-ALIAS-06DC6FF3F030","Aabba","aabba","en","LB-LOC-71351","[object Object]","true"
"LB-ALIAS-39C808172E31","عبا","عبا","ar","LB-LOC-71351","[object Object]","true"
"LB-ALIAS-9E17378F2B4E","Aadchit Ech-Chqif","aadchit ech chqif","en","LB-LOC-71347","[object Object]","true"
"LB-ALIAS-1C66D4A93577","عدشيت الشقيف","عدشيت الشقيف","ar","LB-LOC-71347","[object Object]","true"
"LB-ALIAS-E42DF91BE878","Aain Bou Souar","aain bou souar","en","LB-LOC-71216","[object Object]","true"
"LB-ALIAS-736EC6BA527B","مزرعة عين بوسوار","مزرعة عين بوسوار","ar","LB-LOC-71216","[object Object]","true"
"LB-ALIAS-436146C74355","Aain Qana","aain qana","en","LB-LOC-71226","[object Object]","true"
"LB-ALIAS-FE5A1AC95770","عين قانا","عين قانا","ar","LB-LOC-71226","[object Object]","true"
"LB-ALIAS-016ED9FC636F","Aali Et-Taher","aali et taher","en","LB-LOC-71115","[object Object]","true"
"LB-ALIAS-ACDD93321CD6","علي الطاهر","علي الطاهر","ar","LB-LOC-71115","[object Object]","true"
"LB-ALIAS-3D004D4F11FE","Aarab Salim","aarab salim","en","LB-LOC-71256","[object Object]","true"
"LB-ALIAS-052FE4932352","عرب صاليم","عرب صاليم","ar","LB-LOC-71256","[object Object]","true"
"LB-ALIAS-1279A62D31E9","Aazzi","aazzi","en","LB-LOC-71271","[object Object]","true"
"LB-ALIAS-F469F29A4DF2","عزه","عزه","ar","LB-LOC-71271","[object Object]","true"
"LB-ALIAS-C78DA44C1140","Ansar","ansar","en","LB-LOC-71361","[object Object]","true"
"LB-ALIAS-19EEF1258506","إنصار","انصار","ar","LB-LOC-71361","[object Object]","true"
"LB-ALIAS-F84C5FB5C3CB","Arnoun","arnoun","en","LB-LOC-71377","[object Object]","true"
"LB-ALIAS-EF84482D5800","أرنون","ارنون","ar","LB-LOC-71377","[object Object]","true"
"LB-ALIAS-EAFF324EC1EE","Bfaroueh","bfaroueh","en","LB-LOC-71276","[object Object]","true"
"LB-ALIAS-7D0CCA8DC948","كفروة أو بفروة","كفروة او بفروة","ar","LB-LOC-71276","[object Object]","true"
"LB-ALIAS-6C35ACCCF11C","Braiqeaa","braiqeaa","en","LB-LOC-71387","[object Object]","true"
"LB-ALIAS-6EF26FBE5CEC","بريقع","بريقع","ar","LB-LOC-71387","[object Object]","true"
"LB-ALIAS-7C37A3BF545F","Charqiyeh","charqiyeh","en","LB-LOC-71321","[object Object]","true"
"LB-ALIAS-BCB769E87425","شرقية","شرقية","ar","LB-LOC-71321","[object Object]","true"
"LB-ALIAS-BA8A50B05205","Choukine","choukine","en","LB-LOC-71144","[object Object]","true"
"LB-ALIAS-C1CE5A848C57","شوكين","شوكين","ar","LB-LOC-71144","[object Object]","true"
"LB-ALIAS-6DC591CDDC91","Deir Ez-Zahrani","deir ez zahrani","en","LB-LOC-71311","[object Object]","true"
"LB-ALIAS-BF58C333D33C","دير الزهراني","دير الزهراني","ar","LB-LOC-71311","[object Object]","true"
"LB-ALIAS-D13A1F3A0FC3","Douair En-Nabatiyeh","douair en nabatiyeh","en","LB-LOC-71334","[object Object]","true"
"LB-ALIAS-1CFA2D6E5A2A","الدوير النبطية","الدوير النبطية","ar","LB-LOC-71334","[object Object]","true"
"LB-ALIAS-6C7609891387","Habbouch En-Nabatiyeh","habbouch en nabatiyeh","en","LB-LOC-71155","[object Object]","true"
"LB-ALIAS-ADACF1EB47BA","حبوش","حبوش","ar","LB-LOC-71155","[object Object]","true"
"LB-ALIAS-75D19DDBB844","Hamra En-Nabattiyeh","hamra en nabattiyeh","en","LB-LOC-71371","[object Object]","true"
"LB-ALIAS-0707A1A3740E","الحمرا النبطية","الحمرا النبطية","ar","LB-LOC-71371","[object Object]","true"
"LB-ALIAS-67EC4808F959","Harouf En-Nabatiyeh","harouf en nabatiyeh","en","LB-LOC-71331","[object Object]","true"
"LB-ALIAS-D6D3F0549EA0","حروف","حروف","ar","LB-LOC-71331","[object Object]","true"
"LB-ALIAS-6206EEED4A71","Hmaileh","hmaileh","en","LB-LOC-71251","[object Object]","true"
"LB-ALIAS-D862EDC57FC4","حميلة","حميلة","ar","LB-LOC-71251","[object Object]","true"
"LB-ALIAS-518EF49B83E7","Houmine El-Faouqa","houmine el faouqa","en","LB-LOC-71246","[object Object]","true"
"LB-ALIAS-26C7B9F0E0EF","حومين الفوقا","حومين الفوقا","ar","LB-LOC-71246","[object Object]","true"
"LB-ALIAS-52F4757AD6C3","Houmine Et-Tahta","houmine et tahta","en","LB-LOC-71266","[object Object]","true"
"LB-ALIAS-194776CDD9C6","حومين التحتا","حومين التحتا","ar","LB-LOC-71266","[object Object]","true"
"LB-ALIAS-360432530255","Jarjouaa","jarjouaa","en","LB-LOC-71231","[object Object]","true"
"LB-ALIAS-AE56288203D7","جرجوع","جرجوع","ar","LB-LOC-71231","[object Object]","true"
"LB-ALIAS-793A7DBBB7DD","Jbaa En-Nabatiyeh","jbaa en nabatiyeh","en","LB-LOC-71211","[object Object]","true"
"LB-ALIAS-8A6D4FA5014A","جباع النبطية","جباع النبطية","ar","LB-LOC-71211","[object Object]","true"
"LB-ALIAS-55640B789BEF","Jibchit","jibchit","en","LB-LOC-71337","[object Object]","true"
"LB-ALIAS-0637D6E03BCE","جبشيت","جبشيت","ar","LB-LOC-71337","[object Object]","true"
"LB-ALIAS-956C0C5D9E52","Kfar Djal En-Nabatiyeh","kfar djal en nabatiyeh","en","LB-LOC-71354","[object Object]","true"
"LB-ALIAS-5B54E908F120","كفردجال","كفردجال","ar","LB-LOC-71354","[object Object]","true"
"LB-ALIAS-8C7FD8D89185","Kfar Roummane","kfar roummane","en","LB-LOC-71133","[object Object]","true"
"LB-ALIAS-D1265C0BDCEC","كفر رمان","كفر رمان","ar","LB-LOC-71133","[object Object]","true"
"LB-ALIAS-72AF8EC2E790","Kfar Sir","kfar sir","en","LB-LOC-71391","[object Object]","true"
"LB-ALIAS-532E7D75CBA1","كفرصير","كفرصير","ar","LB-LOC-71391","[object Object]","true"
"LB-ALIAS-37D6793406C3","Kfar Tibnit","kfar tibnit","en","LB-LOC-71166","[object Object]","true"
"LB-ALIAS-4789B14AF78B","كفر تبنيت","كفر تبنيت","ar","LB-LOC-71166","[object Object]","true"
"LB-ALIAS-1EA7B5248CC8","Kfarfila","kfarfila","en","LB-LOC-71221","[object Object]","true"
"LB-ALIAS-634CC4959096","كفرفيلا","كفرفيلا","ar","LB-LOC-71221","[object Object]","true"
"LB-ALIAS-B2EACC28ED02","Kfour En-Nabatieh","kfour en nabatieh","en","LB-LOC-71177","[object Object]","true"
"LB-ALIAS-3A4EAF42538D","الكفور النبطية","الكفور النبطية","ar","LB-LOC-71177","[object Object]","true"
"LB-ALIAS-A14B11DE6B07","Mayfadoun","mayfadoun","en","LB-LOC-71344","[object Object]","true"
"LB-ALIAS-639D9DF97DB1","ميفدون","ميفدون","ar","LB-LOC-71344","[object Object]","true"
"LB-ALIAS-C63EF0E7936A","Mazraat Bsaffour","mazraat bsaffour","en","LB-LOC-71386","[object Object]","true"
"LB-ALIAS-C7B4DF3BEC6C","مزرعة بصفُور","مزرعة بصفور","ar","LB-LOC-71386","[object Object]","true"
"LB-ALIAS-8543A1FF8749","Mazraat Chalbaal","mazraat chalbaal","en","LB-LOC-71341","[object Object]","true"
"LB-ALIAS-B236C92827AE","مزرعة شلبعل","مزرعة شلبعل","ar","LB-LOC-71341","[object Object]","true"
"LB-ALIAS-7DCA9A672D7B","Mazraat Dmoul","mazraat dmoul","en","LB-LOC-71357","[object Object]","true"
"LB-ALIAS-BF344D84E38E","مزرعة دمول","مزرعة دمول","ar","LB-LOC-71357","[object Object]","true"
"LB-ALIAS-762687006AE8","Mazraat El-Bayad En-Nabatieh","mazraat el bayad en nabatieh","en","LB-LOC-71314","[object Object]","true"
"LB-ALIAS-6FDE1116F443","مزرعة البياض","مزرعة البياض","ar","LB-LOC-71314","[object Object]","true"
"LB-ALIAS-242E9F225DEC","Mazraat Kfarjaouz","mazraat kfarjaouz","en","LB-LOC-71117","[object Object]","true"
"LB-ALIAS-675B7B957277","مزرعة كفر جوز","مزرعة كفر جوز","ar","LB-LOC-71117","[object Object]","true"
"LB-ALIAS-15F858D1B1F8","Mazraat Qalaat El-Meis","mazraat qalaat el meis","en","LB-LOC-71384","[object Object]","true"
"LB-ALIAS-AD54B2FD07B2","مزرعة قلعة ميس","مزرعة قلعة ميس","ar","LB-LOC-71384","[object Object]","true"
"LB-ALIAS-D65C27D979AE","Mzaraat El-Khreibeh","mzaraat el khreibeh","en","LB-LOC-71241","[object Object]","true"
"LB-ALIAS-8F952528A197","مزرعة الخريبة","مزرعة الخريبة","ar","LB-LOC-71241","[object Object]","true"
"LB-ALIAS-0AEC1300A88B","Nabatieh Et-Tahta","nabatieh et tahta","en","LB-LOC-71111","[object Object]","true"
"LB-ALIAS-1ABC2339E809","نبطية التحتا","نبطية التحتا","ar","LB-LOC-71111","[object Object]","true"
"LB-ALIAS-4D130E5F8233","Nabatiyeh El-Faouka","nabatiyeh el faouka","en","LB-LOC-71113","[object Object]","true"
"LB-ALIAS-D7EC79F19A13","نبطية الفوقا","نبطية الفوقا","ar","LB-LOC-71113","[object Object]","true"
"LB-ALIAS-55E6812C9274","Nmairiyeh","nmairiyeh","en","LB-LOC-71327","[object Object]","true"
"LB-ALIAS-D9E69006418A","نميرية","نميرية","ar","LB-LOC-71327","[object Object]","true"
"LB-ALIAS-F08BAEB5966A","Qaaqaaiyet Ej-Jisr","qaaqaaiyet ej jisr","en","LB-LOC-71381","[object Object]","true"
"LB-ALIAS-D06BA8B74979","قعقعية الجسر","قعقعية الجسر","ar","LB-LOC-71381","[object Object]","true"
"LB-ALIAS-9B4229BFE8BE","Qsaibet En-Nabatiyeh","qsaibet en nabatiyeh","en","LB-LOC-71374","[object Object]","true"
"LB-ALIAS-ABDD068D3157","قصيبة النبطية","قصيبة النبطية","ar","LB-LOC-71374","[object Object]","true"
"LB-ALIAS-209B994B3D8D","Roumine","roumine","en","LB-LOC-71261","[object Object]","true"
"LB-ALIAS-71D39FE2E9C9","رومين","رومين","ar","LB-LOC-71261","[object Object]","true"
"LB-ALIAS-D8606E514018","Sarba En-Nabatieh","sarba en nabatieh","en","LB-LOC-71236","[object Object]","true"
"LB-ALIAS-0822F6F5BAD5","صربا النبطية","صربا النبطية","ar","LB-LOC-71236","[object Object]","true"
"LB-ALIAS-257B6F066212","Sir El-Gharbiyeh","sir el gharbiyeh","en","LB-LOC-71397","[object Object]","true"
"LB-ALIAS-AE1CB292C754","صير الغربية","صير الغربية","ar","LB-LOC-71397","[object Object]","true"
"LB-ALIAS-A0F07926ACDD","Toul","toul","en","LB-LOC-71324","[object Object]","true"
"LB-ALIAS-28BD9AF77BA2","تول","تول","ar","LB-LOC-71324","[object Object]","true"
"LB-ALIAS-F446853BEACF","Yohmor En-Nabatiyeh","yohmor en nabatiyeh","en","LB-LOC-71394","[object Object]","true"
"LB-ALIAS-41F29BB92727","يحمر","يحمر","ar","LB-LOC-71394","[object Object]","true"
"LB-ALIAS-4160D1D8C0DF","Zaoutar Ech-Charqiyeh","zaoutar ech charqiyeh","en","LB-LOC-71367","[object Object]","true"
"LB-ALIAS-23E34692719E","زوطر الشرقية","زوطر الشرقية","ar","LB-LOC-71367","[object Object]","true"
"LB-ALIAS-E23CDCC22D90","Zaoutar El-Gharbiyeh","zaoutar el gharbiyeh","en","LB-LOC-71364","[object Object]","true"
"LB-ALIAS-2F980CA92CDF","زوطر الغربية","زوطر الغربية","ar","LB-LOC-71364","[object Object]","true"
"LB-ALIAS-FA94257F4D20","Zefta","zefta","en","LB-LOC-71281","[object Object]","true"
"LB-ALIAS-DD468C9E671C","زفتا","زفتا","ar","LB-LOC-71281","[object Object]","true"
"LB-ALIAS-75F604411781","Zibdine En-Nabatiyeh","zibdine en nabatiyeh","en","LB-LOC-71122","[object Object]","true"
"LB-ALIAS-B47EEFCAE9BD","زبدين النبطية","زبدين النبطية","ar","LB-LOC-71122","[object Object]","true"
"LB-ALIAS-E717A699B062","Aain Jarfa","aain jarfa","en","LB-LOC-74114","[object Object]","true"
"LB-ALIAS-25F4C179A956","عين جرفا","عين جرفا","ar","LB-LOC-74114","[object Object]","true"
"LB-ALIAS-76CAA529EFDF","Aain Qinia","aain qinia","en","LB-LOC-74126","[object Object]","true"
"LB-ALIAS-676BE266124C","عين قنيا","عين قنيا","ar","LB-LOC-74126","[object Object]","true"
"LB-ALIAS-3BBBB9A544AE","Abou Qamha","abou qamha","en","LB-LOC-74112","[object Object]","true"
"LB-ALIAS-9268ED4692C4","أبو قمحة","ابو قمحة","ar","LB-LOC-74112","[object Object]","true"
"LB-ALIAS-46C0DDAA0BCF","Bourghos","bourghos","en","LB-LOC-74155","[object Object]","true"
"LB-ALIAS-A64F6928C6B3","برغز","برغز","ar","LB-LOC-74155","[object Object]","true"
"LB-ALIAS-6E8C9068B74F","Chebaa","chebaa","en","LB-LOC-74130","[object Object]","true"
"LB-ALIAS-DB3B172FBF33","شبعا","شبعا","ar","LB-LOC-74130","[object Object]","true"
"LB-ALIAS-CBBE046A5C31","Chouaya Hasbaiya","chouaya hasbaiya","en","LB-LOC-74124","[object Object]","true"
"LB-ALIAS-1CC91AD9B6F5","شويّا","شويا","ar","LB-LOC-74124","[object Object]","true"
"LB-ALIAS-F0B3C978F0A1","Dellafeh","dellafeh","en","LB-LOC-74179","[object Object]","true"
"LB-ALIAS-DB080D373C7E","دلافة","دلافة","ar","LB-LOC-74179","[object Object]","true"
"LB-ALIAS-3C7682282A3E","Fardis Hasbaiya","fardis hasbaiya","en","LB-LOC-74116","[object Object]","true"
"LB-ALIAS-FD0FBCE7ACAD","الفرديس","الفرديس","ar","LB-LOC-74116","[object Object]","true"
"LB-ALIAS-AC105C675D6A","Hasbaiya","hasbaiya","en","LB-LOC-74111","[object Object]","true"
"LB-ALIAS-0922BB51B14A","حاصبيّا","حاصبيا","ar","LB-LOC-74111","[object Object]","true"
"LB-ALIAS-5FE326F90EA0","Hebbariyeh","hebbariyeh","en","LB-LOC-74122","[object Object]","true"
"LB-ALIAS-7AADE60FADB3","هبّارية","هبارية","ar","LB-LOC-74122","[object Object]","true"
"LB-ALIAS-BFEFAF0DDE32","Kaoukaba Hasbaiya","kaoukaba hasbaiya","en","LB-LOC-74133","[object Object]","true"
"LB-ALIAS-EFB11776B8FF","كوكبا حاصبيّا","كوكبا حاصبيا","ar","LB-LOC-74133","[object Object]","true"
"LB-ALIAS-5F20C0F5743C","Kfar Chouba","kfar chouba","en","LB-LOC-74160","[object Object]","true"
"LB-ALIAS-A57DE3B6B5F7","كفر شوبا","كفر شوبا","ar","LB-LOC-74160","[object Object]","true"
"LB-ALIAS-AF1325E69E55","Kfar Hamam","kfar hamam","en","LB-LOC-74120","[object Object]","true"
"LB-ALIAS-EDC54D918D46","كفرحمام","كفرحمام","ar","LB-LOC-74120","[object Object]","true"
"LB-ALIAS-B4196026598D","Kfayr Ez-Zait","kfayr ez zait","en","LB-LOC-74175","[object Object]","true"
"LB-ALIAS-1924532ECABD","كفير الزيت","كفير الزيت","ar","LB-LOC-74175","[object Object]","true"
"LB-ALIAS-922BD9116AA5","Khalouet Hasbaiya","khalouet hasbaiya","en","LB-LOC-74168","[object Object]","true"
"LB-ALIAS-02BF4EFAE0D1","خلوات حاصبيّا","خلوات حاصبيا","ar","LB-LOC-74168","[object Object]","true"
"LB-ALIAS-90F321154FEC","Khreibet Hasbaiya","khreibet hasbaiya","en","LB-LOC-74181","[object Object]","true"
"LB-ALIAS-F23579051779","خريبة حاصبيّا","خريبة حاصبيا","ar","LB-LOC-74181","[object Object]","true"
"LB-ALIAS-578157692897","Majidiyeh Hasbaiya","majidiyeh hasbaiya","en","LB-LOC-74177","[object Object]","true"
"LB-ALIAS-7687E69659FB","مجيدية حاصبيا","مجيدية حاصبيا","ar","LB-LOC-74177","[object Object]","true"
"LB-ALIAS-138E9A7D8B11","Marj Ez-Zouhour (Haouch El-Qinnaabeh)","marj ez zouhour (haouch el qinnaabeh)","en","LB-LOC-74131","[object Object]","true"
"LB-ALIAS-4C79921ED1ED","مرج الزهور الدنيبة","مرج الزهور الدنيبة","ar","LB-LOC-74131","[object Object]","true"
"LB-ALIAS-00F655F0D739","Meimes","meimes","en","LB-LOC-74128","[object Object]","true"
"LB-ALIAS-2A05BEC80357","ميمس","ميمس","ar","LB-LOC-74128","[object Object]","true"
"LB-ALIAS-511E6B9BEC22","Meri","meri","en","LB-LOC-74158","[object Object]","true"
"LB-ALIAS-D740B2C37C3B","ماري","ماري","ar","LB-LOC-74158","[object Object]","true"
"LB-ALIAS-954B2C2B684E","Rachaiya El-Foukhar","rachaiya el foukhar","en","LB-LOC-74118","[object Object]","true"
"LB-ALIAS-286B964C5AA1","راشيّا الفخار","راشيا الفخار","ar","LB-LOC-74118","[object Object]","true"
"LB-ALIAS-E2E155562DC0","Salaiyeb","salaiyeb","en","LB-LOC-74141","[object Object]","true"
"LB-ALIAS-797612068340","صلايب","صلايب","ar","LB-LOC-74141","[object Object]","true"
"LB-ALIAS-25A77B374B49","Aadaysseh Marjaayoun","aadaysseh marjaayoun","en","LB-LOC-73211","[object Object]","true"
"LB-ALIAS-95377AF95D58","عديسة مرجعيون","عديسة مرجعيون","ar","LB-LOC-73211","[object Object]","true"
"LB-ALIAS-E4213CD3D461","Aadchit El-Qoussair","aadchit el qoussair","en","LB-LOC-73256","[object Object]","true"
"LB-ALIAS-C7413E5F786D","عدشيت القصير","عدشيت القصير","ar","LB-LOC-73256","[object Object]","true"
"LB-ALIAS-93BD113958DC","Aain Aarab Marjaayoun","aain aarab marjaayoun","en","LB-LOC-73162","[object Object]","true"
"LB-ALIAS-D6128B9DDEF3","عين عرب مرجعيون","عين عرب مرجعيون","ar","LB-LOC-73162","[object Object]","true"
"LB-ALIAS-7FCFA9DDFAF5","Aalmane Marjaayoun","aalmane marjaayoun","en","LB-LOC-73293","[object Object]","true"
"LB-ALIAS-445EF82DEDD8","علمانة","علمانة","ar","LB-LOC-73293","[object Object]","true"
"LB-ALIAS-00655303E0EE","Aamra","aamra","en","LB-LOC-73191","[object Object]","true"
"LB-ALIAS-89E1F4463AB1","عمرة","عمرة","ar","LB-LOC-73191","[object Object]","true"
"LB-ALIAS-26C0F3CDCC3B","Bany haiyane","bany haiyane","en","LB-LOC-73226","[object Object]","true"
"LB-ALIAS-96B10BEA9717","بني حيان","بني حيان","ar","LB-LOC-73226","[object Object]","true"
"LB-ALIAS-93153E416C38","Blat Marjaayoun","blat marjaayoun","en","LB-LOC-73135","[object Object]","true"
"LB-ALIAS-026A754AAB33","بلاط مرجعيون","بلاط مرجعيون","ar","LB-LOC-73135","[object Object]","true"
"LB-ALIAS-EDDD6581E681","Blida","blida","en","LB-LOC-73288","[object Object]","true"
"LB-ALIAS-DDB141D94AEC","بليدا","بليدا","ar","LB-LOC-73288","[object Object]","true"
"LB-ALIAS-4C23178BF432","Borj El-Moulouk","borj el moulouk","en","LB-LOC-73146","[object Object]","true"
"LB-ALIAS-66D1CA15E65B","برج الملوك","برج الملوك","ar","LB-LOC-73146","[object Object]","true"
"LB-ALIAS-FEF0DDA6F7F2","Boueyda Marjaayoun","boueyda marjaayoun","en","LB-LOC-73116","[object Object]","true"
"LB-ALIAS-87553E9BBA73","بويضة مرجعيون","بويضة مرجعيون","ar","LB-LOC-73116","[object Object]","true"
"LB-ALIAS-7793C15431CF","Deir Mimas","deir mimas","en","LB-LOC-73167","[object Object]","true"
"LB-ALIAS-7C9C1C57C6C1","دير ميماس","دير ميماس","ar","LB-LOC-73167","[object Object]","true"
"LB-ALIAS-26C3E7C62091","Deir Siriane","deir siriane","en","LB-LOC-73230","[object Object]","true"
"LB-ALIAS-2FD97BEE3DF7","دير سريان","دير سريان","ar","LB-LOC-73230","[object Object]","true"
"LB-ALIAS-01CC7FA4A35A","Dibbine","dibbine","en","LB-LOC-73119","[object Object]","true"
"LB-ALIAS-4AE9F84F1586","دبين","دبين","ar","LB-LOC-73119","[object Object]","true"
"LB-ALIAS-849A0EF51D75","Houla","houla","en","LB-LOC-73234","[object Object]","true"
"LB-ALIAS-1A2442B213C5","حولا","حولا","ar","LB-LOC-73234","[object Object]","true"
"LB-ALIAS-734BB3AEB80A","Houra","houra","en","LB-LOC-73183","[object Object]","true"
"LB-ALIAS-A480DA1B5DBB","حوره","حوره","ar","LB-LOC-73183","[object Object]","true"
"LB-ALIAS-03D541F829D1","Ibl Es-Saqi","ibl es saqi","en","LB-LOC-73127","[object Object]","true"
"LB-ALIAS-15EA028329C3","إبل السقي","ابل السقي","ar","LB-LOC-73127","[object Object]","true"
"LB-ALIAS-6103F5D50347","Kfar Kila","kfar kila","en","LB-LOC-73228","[object Object]","true"
"LB-ALIAS-487997F4D941","كفركيلا","كفركيلا","ar","LB-LOC-73228","[object Object]","true"
"LB-ALIAS-11B4D6FF6B26","Khiyam Marjaayoun","khiyam marjaayoun","en","LB-LOC-73159","[object Object]","true"
"LB-ALIAS-21200C76EC90","الخيام","الخيام","ar","LB-LOC-73159","[object Object]","true"
"LB-ALIAS-B50CD085666E","Majdel Selm","majdel selm","en","LB-LOC-73279","[object Object]","true"
"LB-ALIAS-BC5C7DE3F274","مجدل سلم","مجدل سلم","ar","LB-LOC-73279","[object Object]","true"
"LB-ALIAS-724CB64746CD","Marjaayoun","marjaayoun","en","LB-LOC-73111","[object Object]","true"
"LB-ALIAS-2071455810FB","مرجعيون","مرجعيون","ar","LB-LOC-73111","[object Object]","true"
"LB-ALIAS-D3BED3D7B6C3","Markaba","markaba","en","LB-LOC-73245","[object Object]","true"
"LB-ALIAS-28900135E35F","مركبا","مركبا","ar","LB-LOC-73245","[object Object]","true"
"LB-ALIAS-2AFF5FB670EF","Mazraat Doumiat","mazraat doumiat","en","LB-LOC-73143","[object Object]","true"
"LB-ALIAS-0B949B130B8A","مزرعة دمياط","مزرعة دمياط","ar","LB-LOC-73143","[object Object]","true"
"LB-ALIAS-4DCE92632EAC","Mazraat Sarada","mazraat sarada","en","LB-LOC-73175","[object Object]","true"
"LB-ALIAS-B0B9B5162E60","مزرعة سردة","مزرعة سردة","ar","LB-LOC-73175","[object Object]","true"
"LB-ALIAS-D00B82CBB4D2","Meiss Ej-Jabal","meiss ej jabal","en","LB-LOC-73250","[object Object]","true"
"LB-ALIAS-8B1F2B771132","ميس الجبل","ميس الجبل","ar","LB-LOC-73250","[object Object]","true"
"LB-ALIAS-C3A66A09C328","Mhaibib","mhaibib","en","LB-LOC-73248","[object Object]","true"
"LB-ALIAS-230A84A222B0","محيبيب","محيبيب","ar","LB-LOC-73248","[object Object]","true"
"LB-ALIAS-A69AA0E2F574","Qabrikha","qabrikha","en","LB-LOC-73262","[object Object]","true"
"LB-ALIAS-02F6EA6BD52B","قبريخا","قبريخا","ar","LB-LOC-73262","[object Object]","true"
"LB-ALIAS-E67D1873497C","Qantara","qantara","en","LB-LOC-73276","[object Object]","true"
"LB-ALIAS-B37C0D630A75","قنطرة","قنطرة","ar","LB-LOC-73276","[object Object]","true"
"LB-ALIAS-178E9B5D62D9","Qlaiaa","qlaiaa","en","LB-LOC-73151","[object Object]","true"
"LB-ALIAS-3D40975E39C7","قليعة","قليعة","ar","LB-LOC-73151","[object Object]","true"
"LB-ALIAS-9A5805C882E7","Rabb Et-Tlatine","rabb et tlatine","en","LB-LOC-73257","[object Object]","true"
"LB-ALIAS-1DAD97539C7B","رب التلاتين","رب التلاتين","ar","LB-LOC-73257","[object Object]","true"
"LB-ALIAS-FD6949D87D49","Saouanet Marjayoun","saouanet marjayoun","en","LB-LOC-73280","[object Object]","true"
"LB-ALIAS-16E46B7AF6A7","صوانة مرجعيون","صوانة مرجعيون","ar","LB-LOC-73280","[object Object]","true"
"LB-ALIAS-1B1BB6DA6505","Talloussa","talloussa","en","LB-LOC-73244","[object Object]","true"
"LB-ALIAS-4728805F2858","طلوسة","طلوسة","ar","LB-LOC-73244","[object Object]","true"
"LB-ALIAS-A8B73B03D22C","Taybet Matjaayoun","taybet matjaayoun","en","LB-LOC-73232","[object Object]","true"
"LB-ALIAS-5D31087B2EBB","طيبة مرجعيون","طيبة مرجعيون","ar","LB-LOC-73232","[object Object]","true"
"LB-ALIAS-9D41AB4A9831","Touline","touline","en","LB-LOC-73282","[object Object]","true"
"LB-ALIAS-9170432A9F17","تولين","تولين","ar","LB-LOC-73282","[object Object]","true"
"LB-ALIAS-B3E7099E289F","Aabey","aabey","en","LB-LOC-24375","[object Object]","true"
"LB-ALIAS-67616E54BD57","عبيه","عبيه","ar","LB-LOC-24375","[object Object]","true"
"LB-ALIAS-9D63D0816A98","Aain Aanoub","aain aanoub","en","LB-LOC-24259","[object Object]","true"
"LB-ALIAS-EF89A89DA391","عين عنوب","عين عنوب","ar","LB-LOC-24259","[object Object]","true"
"LB-ALIAS-B1B0550A18E3","Aain Dara","aain dara","en","LB-LOC-24477","[object Object]","true"
"LB-ALIAS-6CDCC19C7F6A","عين داره","عين داره","ar","LB-LOC-24477","[object Object]","true"
"LB-ALIAS-713978EF71DB","Aain Drafil","aain drafil","en","LB-LOC-24219","[object Object]","true"
"LB-ALIAS-015DD1F0DFA5","عين درافيل","عين درافيل","ar","LB-LOC-24219","[object Object]","true"
"LB-ALIAS-0F91D02B5F4C","Aain Ej-Jdideh Aaley","aain ej jdideh aaley","en","LB-LOC-24325","[object Object]","true"
"LB-ALIAS-01BDC31F2FDE","عين الجديدة","عين الجديدة","ar","LB-LOC-24325","[object Object]","true"
"LB-ALIAS-A36CA592B5A5","Aain El Halazoun","aain el halazoun","en","LB-LOC-24431","[object Object]","true"
"LB-ALIAS-153FDB512910","عين الحلزون","عين الحلزون","ar","LB-LOC-24431","[object Object]","true"
"LB-ALIAS-600F14ED7F5A","Aain Er-Roummaneh Aaley","aain er roummaneh aaley","en","LB-LOC-24317","[object Object]","true"
"LB-ALIAS-897A2723FCA6","عين الرمانة","عين الرمانة","ar","LB-LOC-24317","[object Object]","true"
