"id","value","normalizedValue","language","localityId","provenance","active"
"LB-ALIAS-A79842D5BEA5","Deir_el-Qamar_el-Aala","deir_el qamar_el aala","en","LB-LOC-786BD2D75782","[object Object]","true"
"LB-ALIAS-8BCB47DBEDF6","Dhahr_el-Mghara-CH","dhahr_el mghara ch","en","LB-LOC-031BC5BA503D","[object Object]","true"
"LB-ALIAS-78185704D60A","Faradis","faradis","en","LB-LOC-C1CB538335B5","[object Object]","true"
"LB-ALIAS-706AA7C9B55C","Ghaboun-CH","ghaboun ch","en","LB-LOC-4FD93782272F","[object Object]","true"
"LB-ALIAS-EFDF1DAA98E1","Ghaylan","ghaylan","en","LB-LOC-91A1B2B01BE4","[object Object]","true"
"LB-ALIAS-180BB26780F1","Hasbaya_ech-Chouf","hasbaya_ech chouf","en","LB-LOC-7B4A7224C402","[object Object]","true"
"LB-ALIAS-C38594677E17","Houmine_el-Fawqa","houmine_el fawqa","en","LB-LOC-6A424464D881","[object Object]","true"
"LB-ALIAS-ACEDA0AC9499","Houmine_et-Tahta","houmine_et tahta","en","LB-LOC-493440B3919B","[object Object]","true"
"LB-ALIAS-9DF661DF53B9","Jahiliye","jahiliye","en","LB-LOC-9BF4EB729E1A","[object Object]","true"
"LB-ALIAS-1625655FD7DF","Jahliye-2","jahliye 2","en","LB-LOC-55327E1CE577","[object Object]","true"
"LB-ALIAS-72244E2429B1","Jbaa-CH","jbaa ch","en","LB-LOC-EC931D38DD2B","[object Object]","true"
"LB-ALIAS-05190CB4ACDC","Jdeidet_ech-Chouf","jdeidet_ech chouf","en","LB-LOC-EA83277B21C8","[object Object]","true"
"LB-ALIAS-EC179D3187E4","Jiyeh","jiyeh","en","LB-LOC-0629C9E32F7F","[object Object]","true"
"LB-ALIAS-C6D5B4DE2207","Joun","joun","en","LB-LOC-ABB7C2F2F8FD","[object Object]","true"
"LB-ALIAS-C17497452D12","Ketermaya","ketermaya","en","LB-LOC-8A7EE9014068","[object Object]","true"
"LB-ALIAS-A0505DF266E3","Kfar_Beit","kfar_beit","en","LB-LOC-995F9434698E","[object Object]","true"
"LB-ALIAS-7399AD6CB406","Kfar_Faqoud","kfar_faqoud","en","LB-LOC-5A86AD85EF11","[object Object]","true"
"LB-ALIAS-AE99FDB6A99F","Kfar_Him-CH","kfar_him ch","en","LB-LOC-59174E80DF4E","[object Object]","true"
"LB-ALIAS-442475FA1B3E","Kfar_Houne","kfar_houne","en","LB-LOC-931EC5AFF86B","[object Object]","true"
"LB-ALIAS-FBAF53394BB8","Kfar_Milki","kfar_milki","en","LB-LOC-9258B8A217E4","[object Object]","true"
"LB-ALIAS-0721C43543D0","Kfar_Nabrakh","kfar_nabrakh","en","LB-LOC-01157B2E1219","[object Object]","true"
"LB-ALIAS-4D0A9F4216E0","Kfar_Nabrakh-CH2","kfar_nabrakh ch2","en","LB-LOC-7E6BDAA3405F","[object Object]","true"
"LB-ALIAS-A94660FCB024","Kfar_Nabrakh_es-Soufla","kfar_nabrakh_es soufla","en","LB-LOC-6ABE84F45458","[object Object]","true"
"LB-ALIAS-37C6C348D261","Kfar_Qatra-CH","kfar_qatra ch","en","LB-LOC-38089A760B68","[object Object]","true"
"LB-ALIAS-8C0BC9F31A0D","Kfar_Qouq_ech-Chouf","kfar_qouq_ech chouf","en","LB-LOC-E43E47861EB8","[object Object]","true"
"LB-ALIAS-F1A5B1DDEC9E","Kfar_Qouq_ech-Choufi","kfar_qouq_ech choufi","en","LB-LOC-539D3FF074D6","[object Object]","true"
"LB-ALIAS-0B6DB6DB09C7","Khalwat_el-Bayada","khalwat_el bayada","en","LB-LOC-6318C34D6F36","[object Object]","true"
"LB-ALIAS-086984AAFF20","Khirbet_Bisri","khirbet_bisri","en","LB-LOC-F7FAD3B99274","[object Object]","true"
"LB-ALIAS-EC6B9C0ACED7","Khreibeh-CH","khreibeh ch","en","LB-LOC-374D25AC745C","[object Object]","true"
"LB-ALIAS-090CDE4FF560","Kniseh-CH","kniseh ch","en","LB-LOC-7F808967D450","[object Object]","true"
"LB-ALIAS-6775E5BA50DD","Kniseh_ech-Choufiye","kniseh_ech choufiye","en","LB-LOC-55C47F880233","[object Object]","true"
"LB-ALIAS-8A49B15126EC","Maaser-CH","maaser ch","en","LB-LOC-7A6A50FA450C","[object Object]","true"
"LB-ALIAS-7C0E82916A4B","Maaser_Beit_ed-Dine","maaser_beit_ed dine","en","LB-LOC-E0C66FA6773E","[object Object]","true"
"LB-ALIAS-F232C66FB316","Maaseriti-CH","maaseriti ch","en","LB-LOC-638003D16146","[object Object]","true"
"LB-ALIAS-207A7F794136","Madirej","madirej","en","LB-LOC-33F4631E3616","[object Object]","true"
"LB-ALIAS-E0B985DED445","Mahattat_Joun","mahattat_joun","en","LB-LOC-398B5E6A565E","[object Object]","true"
"LB-ALIAS-D57A100E6AF4","Majdalouna","majdalouna","en","LB-LOC-91B44A784D22","[object Object]","true"
"LB-ALIAS-83F34FA583AB","Maqtaa","maqtaa","en","LB-LOC-0FA50ED303AA","[object Object]","true"
"LB-ALIAS-64B1EA033F65","Marj_Bisri","marj_bisri","en","LB-LOC-82705873857A","[object Object]","true"
"LB-ALIAS-337521E287BB","Marj_Bisri_el-Aala","marj_bisri_el aala","en","LB-LOC-52C2C6108FEA","[object Object]","true"
"LB-ALIAS-9DD09E5325E9","Mazboud","mazboud","en","LB-LOC-34C27F7B9C9F","[object Object]","true"
"LB-ALIAS-AD4AE6E67491","Mazraa-CH","mazraa ch","en","LB-LOC-D795EE00E3CA","[object Object]","true"
"LB-ALIAS-F31392EC7AC9","Mazraa_el-Fawqa-CH","mazraa_el fawqa ch","en","LB-LOC-7E6ECD9135F7","[object Object]","true"
"LB-ALIAS-B68E78625B55","Mazraa_el-Gharbiye","mazraa_el gharbiye","en","LB-LOC-2E10B488E49B","[object Object]","true"
"LB-ALIAS-49352A3109F1","Mazraat_Beit_ed-Dine","mazraat_beit_ed dine","en","LB-LOC-FAF77B9A5C3B","[object Object]","true"
"LB-ALIAS-DE764A5F032F","Mazraat_ech-Chouf","mazraat_ech chouf","en","LB-LOC-7C4C6CD12CB7","[object Object]","true"
"LB-ALIAS-442249C8E79D","Moukhtara","moukhtara","en","LB-LOC-77EB3062D9F6","[object Object]","true"
"LB-ALIAS-B60903CDC285","Moukhtara_el-Aala","moukhtara_el aala","en","LB-LOC-CD10C7C214F3","[object Object]","true"
"LB-ALIAS-03A816DF573C","Moustayita","moustayita","en","LB-LOC-B2C68BDA7358","[object Object]","true"
"LB-ALIAS-FCB6C0D2FA24","Mrah_ez-Ziyat","mrah_ez ziyat","en","LB-LOC-9DF887952EB5","[object Object]","true"
"LB-ALIAS-FCCB3B102D7D","Mresti","mresti","en","LB-LOC-2E5DFD40D5B6","[object Object]","true"
"LB-ALIAS-78ABCBF24040","Naameh","naameh","en","LB-LOC-5DC42C15EBA8","[object Object]","true"
"LB-ALIAS-03488E611264","Niha-CH-2","niha ch 2","en","LB-LOC-6B48BBBD1288","[object Object]","true"
"LB-ALIAS-CBC71460574D","Niha_ech-Chouf","niha_ech chouf","en","LB-LOC-7D2B89E9184F","[object Object]","true"
"LB-ALIAS-A86A1AABD0D7","Qasimiye-CH","qasimiye ch","en","LB-LOC-7D654747DF97","[object Object]","true"
"LB-ALIAS-3BA453CD3C79","Raml_ech-Chouf","raml_ech chouf","en","LB-LOC-BC52609BB7C1","[object Object]","true"
"LB-ALIAS-F9075BC59845","Ramliyeh","ramliyeh","en","LB-LOC-DD3E1ABBD6AD","[object Object]","true"
"LB-ALIAS-F7A3372E7427","Rashein-CH","rashein ch","en","LB-LOC-9F82B9C11294","[object Object]","true"
"LB-ALIAS-60D8AFCE56BF","Semqaniye","semqaniye","en","LB-LOC-5FC800D39336","[object Object]","true"
"LB-ALIAS-10619C3CB2AF","Semqaniye_el-Aala","semqaniye_el aala","en","LB-LOC-1B5BCF7BA624","[object Object]","true"
"LB-ALIAS-9DBF4EE60382","Sibline","sibline","en","LB-LOC-A4F07764B474","[object Object]","true"
"LB-ALIAS-1E5DD8CB74A8","Wadi_ed-Damour","wadi_ed damour","en","LB-LOC-702492EDEB9E","[object Object]","true"
"LB-ALIAS-6974D3980A9A","Wadi_el-Jawz-CH","wadi_el jawz ch","en","LB-LOC-7F4C50195368","[object Object]","true"
"LB-ALIAS-24065D90E221","Wadi_es-Sit","wadi_es sit","en","LB-LOC-2278514160A9","[object Object]","true"
"LB-ALIAS-A46E02FF3996","Wadi_ez-Zeineh","wadi_ez zeineh","en","LB-LOC-D073E88203FC","[object Object]","true"
"LB-ALIAS-62FFB3277702","Wardaniye-CH","wardaniye ch","en","LB-LOC-B0C163B2507F","[object Object]","true"
"LB-ALIAS-5B5445D0D95B","Achkout-MT","achkout mt","en","LB-LOC-523A7E1F57DA","[object Object]","true"
"LB-ALIAS-B6FEF36E6C6D","Ain_Alaq","ain_alaq","en","LB-LOC-050EB8321E8F","[object Object]","true"
"LB-ALIAS-D4F85E03D2F5","Ain_Saadeh","ain_saadeh","en","LB-LOC-EE978EEADC35","[object Object]","true"
"LB-ALIAS-7639048D60E2","Ain_es-Safsafeh","ain_es safsafeh","en","LB-LOC-E6CD040B05F9","[object Object]","true"
"LB-ALIAS-C37A2A1292B3","Ain_es-Sindyaneh","ain_es sindyaneh","en","LB-LOC-97A9C7A316E8","[object Object]","true"
"LB-ALIAS-2472DDEA33A4","Antelias","antelias","en","LB-LOC-27AD4E8A0787","[object Object]","true"
"LB-ALIAS-9E585BB23CC0","Antelias_Sahel","antelias_sahel","en","LB-LOC-BFFD18BB2F30","[object Object]","true"
"LB-ALIAS-101885437856","Arsoun","arsoun","en","LB-LOC-5C7DBC5A66D8","[object Object]","true"
"LB-ALIAS-62B9444F23EA","Atchaneh","atchaneh","en","LB-LOC-EBEC5CEE4235","[object Object]","true"
"LB-ALIAS-02DF8D640820","Baabdat-MT","baabdat mt","en","LB-LOC-BEE2CDB2DA6E","[object Object]","true"
"LB-ALIAS-64362475A42F","Baalshmay","baalshmay","en","LB-LOC-C70113329F72","[object Object]","true"
"LB-ALIAS-5F783BF3CE06","Baskinta","baskinta","en","LB-LOC-8AE40435683A","[object Object]","true"
"LB-ALIAS-DDC8656F6CA3","Baskinta_el-Aala","baskinta_el aala","en","LB-LOC-03978F41B3BE","[object Object]","true"
"LB-ALIAS-9E1EECE9F868","Beit_Chabab","beit_chabab","en","LB-LOC-C4559C8824E7","[object Object]","true"
"LB-ALIAS-66C3FD097008","Beit_Mery","beit_mery","en","LB-LOC-256A59071C3B","[object Object]","true"
"LB-ALIAS-E07802C67BED","Beit_Mery_et-Tahta","beit_mery_et tahta","en","LB-LOC-1BD0F11F2653","[object Object]","true"
"LB-ALIAS-0998EDBB3CD2","Beit_ech-Chaar","beit_ech chaar","en","LB-LOC-D7F887521349","[object Object]","true"
"LB-ALIAS-3CEF63261040","Bikfaya","bikfaya","en","LB-LOC-4FF47EE60C94","[object Object]","true"
"LB-ALIAS-C92E3DDD3357","Bouchrieh","bouchrieh","en","LB-LOC-D6215DE7D20F","[object Object]","true"
"LB-ALIAS-0531B9414B76","Bourj_Hammoud","bourj_hammoud","en","LB-LOC-A5D48CF278AA","[object Object]","true"
"LB-ALIAS-8201F17A91A5","Broummana","broummana","en","LB-LOC-F4B48427EE16","[object Object]","true"
"LB-ALIAS-5E424DDF6512","Bsalim","bsalim","en","LB-LOC-FE7A9EAAC52D","[object Object]","true"
"LB-ALIAS-6698E4A92384","Btater-MT","btater mt","en","LB-LOC-74FBBAFF503A","[object Object]","true"
"LB-ALIAS-B1D1B27C373B","Btighrine","btighrine","en","LB-LOC-E7C0E49B6039","[object Object]","true"
"LB-ALIAS-4306A3DADCE4","Bzebbdine","bzebbdine","en","LB-LOC-E542DFD6B4C3","[object Object]","true"
"LB-ALIAS-6B4984403FC1","Chabanieh","chabanieh","en","LB-LOC-3A83FB8C30BD","[object Object]","true"
"LB-ALIAS-3298341ABE66","Choueifat_el-Metn","choueifat_el metn","en","LB-LOC-DAA9CDD473F5","[object Object]","true"
"LB-ALIAS-F59DA82DE7A3","Dbayeh","dbayeh","en","LB-LOC-DF406BB063F7","[object Object]","true"
"LB-ALIAS-A87A4BAF6E09","Deir_Mar_Charbel","deir_mar_charbel","en","LB-LOC-E233D88B0C73","[object Object]","true"
"LB-ALIAS-37FD18548B7A","Deir_Mar_Elias","deir_mar_elias","en","LB-LOC-064876BA3EC9","[object Object]","true"
"LB-ALIAS-5E87173FE616","Deir_el-Harf-MT","deir_el harf mt","en","LB-LOC-36D1796A6BDD","[object Object]","true"
"LB-ALIAS-CBE9E52C900A","Dekwaneh","dekwaneh","en","LB-LOC-8C76E821F40D","[object Object]","true"
"LB-ALIAS-546FCA6D60D2","Dhahr_es-Souane","dhahr_es souane","en","LB-LOC-59446F2771D3","[object Object]","true"
"LB-ALIAS-C4D7EA085B8C","Dhour_Bikfaya","dhour_bikfaya","en","LB-LOC-AFBEB6AFADCF","[object Object]","true"
"LB-ALIAS-1045C48A6735","Dhour_Choueir","dhour_choueir","en","LB-LOC-A2A6044B2A4D","[object Object]","true"
"LB-ALIAS-26AE88E9316B","Dwar","dwar","en","LB-LOC-200F58C3E624","[object Object]","true"
"LB-ALIAS-0F46FD9E2D6C","El-Barjein-MT","el barjein mt","en","LB-LOC-210F2D9FC77A","[object Object]","true"
"LB-ALIAS-A95F6869A28E","El-Fanar","el fanar","en","LB-LOC-0C7D2232EB73","[object Object]","true"
"LB-ALIAS-34A416C3F753","El-Hamra-MT","el hamra mt","en","LB-LOC-41EC1907B0CB","[object Object]","true"
"LB-ALIAS-444AE2251790","El-Mansif","el mansif","en","LB-LOC-CE862C6CF65C","[object Object]","true"
"LB-ALIAS-D6C66B2C741D","El-Mtein","el mtein","en","LB-LOC-1CA24791E479","[object Object]","true"
"LB-ALIAS-24267A45F230","Et-Tin","et tin","en","LB-LOC-91DB8AFAFA16","[object Object]","true"
"LB-ALIAS-1429D398E5F5","Falougha","falougha","en","LB-LOC-703C07069774","[object Object]","true"
"LB-ALIAS-203B9222C2A2","Farhat","farhat","en","LB-LOC-490E68FE517A","[object Object]","true"
"LB-ALIAS-D486818B53F5","Hamlaya","hamlaya","en","LB-LOC-558845300D25","[object Object]","true"
"LB-ALIAS-55DEA5DA3F3F","Haylaneh","haylaneh","en","LB-LOC-40E5813F5DF8","[object Object]","true"
"LB-ALIAS-10FF28DE3C78","Hazmieh","hazmieh","en","LB-LOC-508379D85177","[object Object]","true"
"LB-ALIAS-F36527DFD584","Ilij","ilij","en","LB-LOC-ECC3F504DCA8","[object Object]","true"
"LB-ALIAS-F669662CD723","Iqlim_el-Kharroub-MT","iqlim_el kharroub mt","en","LB-LOC-5978587EB1B3","[object Object]","true"
"LB-ALIAS-6EE989E2F408","Jamhour","jamhour","en","LB-LOC-170702AE91EB","[object Object]","true"
"LB-ALIAS-300E90EE8C7C","Jamhour_ech-Chamaliye","jamhour_ech chamaliye","en","LB-LOC-077A9BA584B7","[object Object]","true"
"LB-ALIAS-18D27BCA0A39","Jbeil_el-Metn","jbeil_el metn","en","LB-LOC-6F06E2E872AB","[object Object]","true"
"LB-ALIAS-DC42899B3192","Jdeideh","jdeideh","en","LB-LOC-A9F445F89B5B","[object Object]","true"
"LB-ALIAS-04308CA4F5B0","Jezzine_el-Metn","jezzine_el metn","en","LB-LOC-7AC1738FEBD7","[object Object]","true"
"LB-ALIAS-C21B421470B2","Jisr_el-Qadi","jisr_el qadi","en","LB-LOC-B1CC5F7C65BE","[object Object]","true"
"LB-ALIAS-22DB95D53155","Jwar_el-Hawz","jwar_el hawz","en","LB-LOC-8C4EC71EFC87","[object Object]","true"
"LB-ALIAS-EAAA41589E47","Jwar_el-Hawz_el-Metn","jwar_el hawz_el metn","en","LB-LOC-058396174017","[object Object]","true"
"LB-ALIAS-4A9D00CF4C76","Kaslik-MT","kaslik mt","en","LB-LOC-DF86F132B0B0","[object Object]","true"
"LB-ALIAS-CCB814A0DD05","Keserwan_el-Ftouh","keserwan_el ftouh","en","LB-LOC-0D047689C1FC","[object Object]","true"
"LB-ALIAS-860AE2C4652A","Kfar_Aqab","kfar_aqab","en","LB-LOC-AE291E0A44E6","[object Object]","true"
"LB-ALIAS-48C2C8F41E71","Kfar_Qatra","kfar_qatra","en","LB-LOC-1BA8BD6E5BB8","[object Object]","true"
"LB-ALIAS-DE5189664F6F","Kfarnaseh","kfarnaseh","en","LB-LOC-D385C86B055A","[object Object]","true"
"LB-ALIAS-67A578E8F31A","Kfarsalwan","kfarsalwan","en","LB-LOC-E046546B0472","[object Object]","true"
"LB-ALIAS-F70DB732EA07","Kfaryasin_el-Metn","kfaryasin_el metn","en","LB-LOC-DB10E32B9E3D","[object Object]","true"
"LB-ALIAS-E63A62D06DFB","Khneyshireh","khneyshireh","en","LB-LOC-00C4D22D5C1E","[object Object]","true"
"LB-ALIAS-E33367545A62","Maaysra_el-Matniye","maaysra_el matniye","en","LB-LOC-A4D07317827F","[object Object]","true"
"LB-ALIAS-3AEBC2E3C940","Majdal_Trab","majdal_trab","en","LB-LOC-7453C03A3044","[object Object]","true"
"LB-ALIAS-137C20EBA890","Mansourieh","mansourieh","en","LB-LOC-C66AC25CAE22","[object Object]","true"
"LB-ALIAS-13B732ED709B","Mansouriyet_el-Metn","mansouriyet_el metn","en","LB-LOC-832134DDE44A","[object Object]","true"
"LB-ALIAS-2B4C66C4E8A5","Mar_Charbel","mar_charbel","en","LB-LOC-90E5E5EDCDBB","[object Object]","true"
"LB-ALIAS-2DDB314C5A24","Mar_Moussa","mar_moussa","en","LB-LOC-C2A76F9E10CC","[object Object]","true"
"LB-ALIAS-844E2323F4D5","Mazraat_Yachoua-MT","mazraat_yachoua mt","en","LB-LOC-25C23145D945","[object Object]","true"
"LB-ALIAS-FDB294F6F525","Mazraat_ech-Chouf-MT","mazraat_ech chouf mt","en","LB-LOC-E815116561B6","[object Object]","true"
"LB-ALIAS-9CCD18394036","Mqaybis","mqaybis","en","LB-LOC-F15EE3D5B2A4","[object Object]","true"
"LB-ALIAS-146541D4166E","Mtayreit","mtayreit","en","LB-LOC-05B19ABBB7A6","[object Object]","true"
"LB-ALIAS-08D0600AE7CF","Mtein_el-Aala","mtein_el aala","en","LB-LOC-8DCD1DEE7445","[object Object]","true"
"LB-ALIAS-2855CC9A77E0","Mtein_el-Fawqa","mtein_el fawqa","en","LB-LOC-EF5ED3652349","[object Object]","true"
"LB-ALIAS-D14A2A9B0F9B","Nahr_el-Mott","nahr_el mott","en","LB-LOC-23B2864DD8B8","[object Object]","true"
"LB-ALIAS-555057922390","Qaaaqour","qaaaqour","en","LB-LOC-8FE9A6A8A542","[object Object]","true"
"LB-ALIAS-86C266E52EB2","Qarnaoun","qarnaoun","en","LB-LOC-3BE4CA069809","[object Object]","true"
"LB-ALIAS-FB65E1A704ED","Qornet_Chahwan","qornet_chahwan","en","LB-LOC-112BE7B08EC7","[object Object]","true"
"LB-ALIAS-9EA86A03F637","Qornet_el-Ballout","qornet_el ballout","en","LB-LOC-ADE8DC23BE75","[object Object]","true"
"LB-ALIAS-DF6EE9892668","Qornet_el-Hamra","qornet_el hamra","en","LB-LOC-B4690E73CF00","[object Object]","true"
"LB-ALIAS-F25167F00A57","Rabieh","rabieh","en","LB-LOC-AB226EC6D9E5","[object Object]","true"
"LB-ALIAS-34A8357D33CC","Ras_el-Metn","ras_el metn","en","LB-LOC-97F5D7FF6EEF","[object Object]","true"
"LB-ALIAS-358758554AF7","Sad_el-Bouchrieh","sad_el bouchrieh","en","LB-LOC-22C8DEB98249","[object Object]","true"
"LB-ALIAS-656D61D45168","Sannine","sannine","en","LB-LOC-DB2A641755AC","[object Object]","true"
"LB-ALIAS-CF7F0B3BEF85","Sin_el-Fil","sin_el fil","en","LB-LOC-3EFE4FB6A74D","[object Object]","true"
"LB-ALIAS-48CA5A838C84","Tarchich","tarchich","en","LB-LOC-58DC89B62229","[object Object]","true"
"LB-ALIAS-1E241C5DCBCD","Wadi_Chahrour_el-Aala","wadi_chahrour_el aala","en","LB-LOC-650DCF44A66E","[object Object]","true"
"LB-ALIAS-3567FDDBC30C","Wadi_el-Ballout","wadi_el ballout","en","LB-LOC-FE85840D9AB0","[object Object]","true"
"LB-ALIAS-AE91CB90451D","Wadi_el-Meyten","wadi_el meyten","en","LB-LOC-D8B1DBCF5FFD","[object Object]","true"
"LB-ALIAS-75F1CC6868B9","Warqa","warqa","en","LB-LOC-77FB25B0757D","[object Object]","true"
"LB-ALIAS-FAAF4E7FB772","Zaghdrine","zaghdrine","en","LB-LOC-6F4FCF3B3778","[object Object]","true"
"LB-ALIAS-0587DA3A0138","Zalka","zalka","en","LB-LOC-0EB38504D857","[object Object]","true"
"LB-ALIAS-E2D69E51B864","Aalmat","aalmat","en","LB-LOC-3E635F525BFA","[object Object]","true"
"LB-ALIAS-44AC6CABD7BD","Aalmat_ech-Chamaliyeh","aalmat_ech chamaliyeh","en","LB-LOC-B9963F4FFE82","[object Object]","true"
"LB-ALIAS-023064A25404","Aalmat_es-Soufla","aalmat_es soufla","en","LB-LOC-51730303A60B","[object Object]","true"
"LB-ALIAS-BC2DF2BED429","Adonis","adonis","en","LB-LOC-72FD54533E2D","[object Object]","true"
"LB-ALIAS-E81263EFE6A4","Ain_Akrine","ain_akrine","en","LB-LOC-1B438E6F8F9D","[object Object]","true"
"LB-ALIAS-EB2ED816F2FC","Ain_Kfaa","ain_kfaa","en","LB-LOC-025C55AB803C","[object Object]","true"
"LB-ALIAS-41ED8A8AB0F0","Ain_ed-Delbeh","ain_ed delbeh","en","LB-LOC-B838CAB2695C","[object Object]","true"
"LB-ALIAS-CDBFB82133D2","Ain_el-Ghouaybeh","ain_el ghouaybeh","en","LB-LOC-97321FB9C3E1","[object Object]","true"
"LB-ALIAS-F3BA49D49831","Ain_er-Rihaneh","ain_er rihaneh","en","LB-LOC-65D85584A43E","[object Object]","true"
"LB-ALIAS-C0E1DD730E17","Amchit","amchit","en","LB-LOC-29390BC3DDE1","[object Object]","true"
"LB-ALIAS-28F3FC078832","Annaya","annaya","en","LB-LOC-35B3C9E74236","[object Object]","true"
"LB-ALIAS-C057AA0F6F16","Aqoura","aqoura","en","LB-LOC-F1072BAAEC4E","[object Object]","true"
"LB-ALIAS-909A97588190","Baabdat-JB","baabdat jb","en","LB-LOC-0150943EC650","[object Object]","true"
"LB-ALIAS-F29D9D7BE405","Bane","bane","en","LB-LOC-AC96C800035C","[object Object]","true"
"LB-ALIAS-F40C8A9BD40C","Barbara","barbara","en","LB-LOC-D8C214713902","[object Object]","true"
"LB-ALIAS-F73972F6966B","Beit_Hbbaq","beit_hbbaq","en","LB-LOC-68A01FE22488","[object Object]","true"
"LB-ALIAS-C2ACD6849800","Beshtelida","beshtelida","en","LB-LOC-586C53D0A518","[object Object]","true"
"LB-ALIAS-C4DA6DD42A9E","Bijjeh","bijjeh","en","LB-LOC-79255EC23CBF","[object Object]","true"
"LB-ALIAS-5F10DB94A75C","Blat","blat","en","LB-LOC-9FC09C4952EB","[object Object]","true"
"LB-ALIAS-0065BC8681CD","Bqaata","bqaata","en","LB-LOC-72604525220A","[object Object]","true"
"LB-ALIAS-3598CF4D54B4","Bqaatouta","bqaatouta","en","LB-LOC-0CDA56F3EE9D","[object Object]","true"
"LB-ALIAS-B0CFA5B61930","Chamat","chamat","en","LB-LOC-CC3A1DBD0C6B","[object Object]","true"
"LB-ALIAS-30407909DEE0","Deir_Mama","deir_mama","en","LB-LOC-E4C4A26B59B9","[object Object]","true"
"LB-ALIAS-520DEEB91F2A","Demlsa","demlsa","en","LB-LOC-2E1655C2E629","[object Object]","true"
"LB-ALIAS-BFF9ADCE4EA4","Ehmej","ehmej","en","LB-LOC-D55A56A7BE9A","[object Object]","true"
"LB-ALIAS-6E7F6F30BE1F","Fdar","fdar","en","LB-LOC-D52190D58BA6","[object Object]","true"
"LB-ALIAS-57AB301A5DE7","Fidar","fidar","en","LB-LOC-C9D53CB40552","[object Object]","true"
"LB-ALIAS-4B64A17F371B","Frat","frat","en","LB-LOC-DD1A5474AD29","[object Object]","true"
"LB-ALIAS-986C1307FA96","Ghalboun","ghalboun","en","LB-LOC-D4DD61524113","[object Object]","true"
"LB-ALIAS-8C6AA0B5B1CB","Gharzuz","gharzuz","en","LB-LOC-EE768B031BA9","[object Object]","true"
"LB-ALIAS-DEE768B73896","Hadchit-JB","hadchit jb","en","LB-LOC-E91B346C4EA8","[object Object]","true"
"LB-ALIAS-6FE13FA8AD55","Halat","halat","en","LB-LOC-385351EC21B2","[object Object]","true"
"LB-ALIAS-B31CA9E59A94","Haqel","haqel","en","LB-LOC-AD0DD1F12D24","[object Object]","true"
"LB-ALIAS-8752BB618DE6","Harach","harach","en","LB-LOC-41122D3E827E","[object Object]","true"
"LB-ALIAS-15F65613A88F","Hattout","hattout","en","LB-LOC-E1F7492385DA","[object Object]","true"
"LB-ALIAS-C23C7897962F","Hbaline","hbaline","en","LB-LOC-F4BF66959BA5","[object Object]","true"
"LB-ALIAS-A357B6F6D0B5","Hboub","hboub","en","LB-LOC-442A39B4241F","[object Object]","true"
"LB-ALIAS-86A0CB74EC86","Hsarat","hsarat","en","LB-LOC-4ACB7CBFC627","[object Object]","true"
"LB-ALIAS-7746A4BAF06F","Hsrayel","hsrayel","en","LB-LOC-145E94991145","[object Object]","true"
"LB-ALIAS-D8582702E2E8","Jaj","jaj","en","LB-LOC-3A281D8186A4","[object Object]","true"
"LB-ALIAS-2E276D1CD613","Jbeil","jbeil","en","LB-LOC-1252F6B76E0E","[object Object]","true"
"LB-ALIAS-5A18C057103B","Jdayel","jdayel","en","LB-LOC-C67C06A3E2E4","[object Object]","true"
"LB-ALIAS-8F8822195382","Jerbta","jerbta","en","LB-LOC-2BEF9D86D93B","[object Object]","true"
"LB-ALIAS-72E58A9C392B","Jrane","jrane","en","LB-LOC-A246938115F6","[object Object]","true"
"LB-ALIAS-1A139C893455","Kfar_Halda","kfar_halda","en","LB-LOC-28A1A9A229FC","[object Object]","true"
"LB-ALIAS-845D7B494C75","Kfar_Helous-JB","kfar_helous jb","en","LB-LOC-868520FA9EAB","[object Object]","true"
"LB-ALIAS-08863A4692F7","Kfar_Mashki","kfar_mashki","en","LB-LOC-62BD1E2F5DD9","[object Object]","true"
"LB-ALIAS-769FE3B79A46","Kfar_Qahel","kfar_qahel","en","LB-LOC-4CA8FAFD54E6","[object Object]","true"
"LB-ALIAS-8BBC1D550407","Kfoun","kfoun","en","LB-LOC-77FCFC97B5DF","[object Object]","true"
"LB-ALIAS-176368BFDAFF","Kfour-JB","kfour jb","en","LB-LOC-C154DE75097F","[object Object]","true"
"LB-ALIAS-4F3DCBD6D71E","Kherbeh-JB","kherbeh jb","en","LB-LOC-8FCD02ADB776","[object Object]","true"
"LB-ALIAS-7CD6CF844A9F","Koursafia","koursafia","en","LB-LOC-828F3F5F4E6D","[object Object]","true"
"LB-ALIAS-F51349854182","Lasa","lasa","en","LB-LOC-1B0CAB6007A5","[object Object]","true"
"LB-ALIAS-998EA4DD30B3","Lasa_el-Fawqa","lasa_el fawqa","en","LB-LOC-E1608FF797A7","[object Object]","true"
"LB-ALIAS-EFE3E11CAC83","Lehfed","lehfed","en","LB-LOC-EA3C63848EE7","[object Object]","true"
"LB-ALIAS-D8AA64AACED3","Majdala-JB","majdala jb","en","LB-LOC-2D4CC5E14A08","[object Object]","true"
"LB-ALIAS-67986B5AB9C3","Majdel_Anjar-JB","majdel_anjar jb","en","LB-LOC-806A7D01D593","[object Object]","true"
"LB-ALIAS-9FECCBF9368A","Masbki","masbki","en","LB-LOC-6B25B8CBB043","[object Object]","true"
